SKU,avg_daily_demand,std_daily_demand,sales_days,EOQ_units,annual_demand_units,lead_time_days,safety_stock_units,reorder_point_units
5658,1.0,0.0,3,46,18.25,7,0,7
5661,23.35593220338983,25.138075744441046,59,1095,8382.833333333332,7,109,272
5662,4.631578947368421,3.996086278804915,38,463,1070.6666666666665,7,17,49
5667,4.428571428571429,4.9721915767225076,35,434,942.9166666666666,7,22,53
5668,9.212765957446809,8.407905623029581,47,614,2634.083333333333,7,37,101
5669,3.871794871794872,3.994598241964998,39,329,918.5833333333333,7,17,44
567,13.636363636363637,15.235635172994236,55,561,4562.5,7,66,161
5676,50.15,57.36792495427495,60,4289,18304.75,7,250,601
5678,5.0588235294117645,8.525480838604457,17,284,523.1666666666666,7,37,72
5680,11.49090909090909,11.671225660465502,55,1966,3844.6666666666665,7,51,131
5681,2.0476190476190474,1.0712698295103096,21,132,261.5833333333333,7,5,19
5683,128.0,0.0,1,1783,778.6666666666666,7,0,896
5685,2.25,2.76457178290909,8,100,109.5,7,12,28
5688,1.3333333333333333,0.4879500364742666,15,132,121.66666666666666,7,2,11
5689,2.3157894736842106,1.802479720737514,38,231,535.3333333333333,7,8,24
5691,1.2222222222222223,0.44095855184409843,9,98,66.91666666666666,7,2,11
5693,1.2,0.4216370213557839,10,102,73.0,7,2,10
5694,9.321428571428571,7.468983484097034,56,797,3175.5,7,33,98
5697,3.341463414634146,2.7713693014244867,41,258,833.4166666666666,7,12,35
5698,2.0,3.7416573867739413,14,124,170.33333333333331,7,16,30
5702,3.09375,2.6683252570515754,32,200,602.25,7,12,34
5705,3.810810810810811,2.7772672203468676,37,293,857.75,7,12,39
5706,5.333333333333333,5.4393627077688675,51,338,1654.6666666666665,7,24,61
5707,1.7826086956521738,1.085295173051194,23,123,249.41666666666666,7,5,17
5708,47.31111111111111,57.36875227311239,45,7271,12951.416666666666,7,250,581
5713,11.666666666666666,10.448435831298132,54,715,3832.5,7,45,127
5714,8.680851063829786,14.889603000779237,47,705,2482.0,7,65,126
5725,14.35593220338983,15.01006870330989,59,968,5152.583333333333,7,65,165
5731,6.877551020408164,9.83537970174772,49,585,2050.083333333333,7,43,91
5734,48.63333333333333,50.93996688248531,60,1271,17751.166666666664,7,222,562
5735,47.95,50.440239854804105,60,1709,17501.75,7,220,556
5737,2.2142857142857144,1.5776599725577716,14,149,188.58333333333331,7,7,22
5739,34.310344827586206,39.90392272699282,58,3488,12105.833333333332,7,174,414
5740,4.075,3.791944903851604,40,315,991.5833333333333,7,17,46
5741,5.232558139534884,8.479210456568312,43,459,1368.75,7,37,74
5742,6.0,0.0,1,121,36.5,7,0,42
5747,7.0588235294117645,7.452279556500501,51,604,2190.0,7,32,81
5750,12.454545454545455,13.970628159766157,55,834,4167.083333333333,7,61,148
5758,6.980392156862745,7.2566940023083,51,465,2165.6666666666665,7,32,81
5759,4.0,4.33076847170979,46,432,1119.3333333333333,7,19,47
576,1.0,0.0,3,64,18.25,7,0,7
5760,6.419354838709677,6.227756115693608,31,1103,1210.5833333333333,7,27,72
5765,18.67241379310345,20.22712086859593,58,970,6588.25,7,88,219
5767,6.470588235294118,6.891597612096839,51,536,2007.5,7,30,75
5771,2.65,1.8612099731364449,40,198,644.8333333333333,7,8,27
5773,4.948717948717949,5.052090333133707,39,343,1174.0833333333333,7,22,57
5776,4.475,4.679401123198873,40,315,1088.9166666666665,7,20,51
5780,5.238095238095238,4.725692742143473,42,423,1338.3333333333333,7,21,58
5789,1.5714285714285714,0.5345224838248488,7,82,66.91666666666666,7,2,13
58,6.0,4.366214583278523,48,519,1752.0,7,19,61
5805,8.479166666666666,7.446231613925727,48,595,2475.9166666666665,7,32,91
5808,1.6956521739130435,1.0195713274212868,23,95,237.25,7,4,16
5810,6.468085106382978,5.87126778335853,47,514,1849.3333333333333,7,26,71
5815,6.395348837209302,5.345846339888661,43,373,1672.9166666666665,7,23,68
5817,4.866666666666666,3.7453000850763254,45,298,1332.25,7,16,50
5818,2.5,2.345207879911715,6,429,91.25,7,10,28
5822,3.9761904761904763,3.639137496568586,42,504,1015.9166666666666,7,16,44
5826,8.175438596491228,6.500337373160893,57,794,2834.833333333333,7,28,85
5828,12.017241379310345,11.875806719501607,58,971,4240.083333333333,7,52,136
5831,4.962962962962963,4.807698005694629,27,483,815.1666666666666,7,21,56
5833,2.103448275862069,2.058862855111441,29,107,371.0833333333333,7,9,24
5836,3.9714285714285715,2.7060467615379915,35,260,845.5833333333333,7,12,40
5838,1.8,1.7044832524535807,20,121,219.0,7,7,20
5847,12.053571428571429,12.60940434445965,56,585,4106.25,7,55,139
5849,17.30909090909091,16.21484542390744,55,826,5791.333333333333,7,71,192
585,1.8125,0.9105858919765156,16,108,176.41666666666666,7,4,17
5855,1.3333333333333333,0.816496580927726,6,72,48.666666666666664,7,4,13
586,1.4285714285714286,1.1338934190276817,7,85,60.83333333333333,7,5,15
5866,1.0,0.0,2,29,12.166666666666666,7,0,7
587,2.0,1.0,3,66,36.5,7,4,18
5872,25.403508771929825,28.238689043531096,57,2427,8808.666666666666,7,123,301
5875,3.702127659574468,3.4635674849032743,47,353,1058.5,7,15,41
5877,47.85,48.2784385323163,60,5940,17465.25,7,210,545
589,1.0,0.0,5,74,30.416666666666664,7,0,7
5890,8.685185185185185,8.878262778554113,54,488,2853.083333333333,7,39,100
5891,28.137931034482758,27.521250657438262,58,1114,9928.0,7,120,317
5897,6.203703703703703,5.707921108621787,54,560,2037.9166666666665,7,25,68
590,1.0,0.0,1,45,6.083333333333333,7,0,7
5911,1.5,0.6504436355879909,14,87,127.75,7,3,14
5912,7.0,7.0710678118654755,2,92,85.16666666666666,7,31,80
592,1.5,1.0690449676496976,8,30,73.0,7,5,16
5921,18.82758620689655,17.338870165982236,58,777,6643.0,7,75,207
5925,2.1363636363636362,1.7807289717965704,22,178,285.91666666666663,7,8,23
5929,3.2857142857142856,2.4319304501333323,21,137,419.75,7,11,34
5952,74.1,67.38171053968753,60,5214,27046.5,7,293,812
5953,1.3333333333333333,0.8401680504168059,18,121,146.0,7,4,13
5954,96.0,0.0,1,541,584.0,7,0,672
5959,2.227272727272727,1.5409279264322764,22,165,298.0833333333333,7,7,23
5962,3.972972972972973,3.032110435603178,37,273,894.25,7,13,41
597,14.491228070175438,14.460689085311772,57,599,5024.833333333333,7,63,164
5977,4.043478260869565,3.470232280020271,46,314,1131.5,7,15,43
598,2.8333333333333335,2.6349301969610397,36,232,620.5,7,11,31
5983,2.7142857142857144,2.7774602993176543,21,160,346.75,7,12,31
599,5.714285714285714,4.873397172404482,49,385,1703.3333333333333,7,21,61
5990,2.8666666666666667,4.015446366695678,15,98,261.5833333333333,7,17,37
60,4.0,2.54296414970142,31,371,754.3333333333333,7,11,39
600,1.5454545454545454,1.0107645728086345,22,238,206.83333333333331,7,4,15
601,4.685714285714286,6.914483641864622,35,534,997.6666666666666,7,30,63
6015,3.5641025641025643,3.0847235805094666,39,246,845.5833333333333,7,13,38
602,3.8181818181818183,5.456637405480758,22,374,511.0,7,24,51
6021,2.6363636363636362,1.8138476479691699,22,159,352.8333333333333,7,8,26
603,2.0,0.0,1,59,12.166666666666666,7,0,14
604,2.05,1.5035046776746235,20,267,249.41666666666666,7,7,21
6040,1.6666666666666667,1.1547005383792517,3,60,30.416666666666664,7,5,17
6042,2.0555555555555554,1.3297571087435358,36,254,450.16666666666663,7,6,20
6046,1.0,0.0,2,23,12.166666666666666,7,0,7
605,1.4444444444444444,0.7264831572567789,9,96,79.08333333333333,7,3,13
6062,1.3333333333333333,0.5773502691896257,3,83,24.333333333333332,7,3,12
6063,1.0,0.0,1,20,6.083333333333333,7,0,7
6066,1.0,0.0,2,59,12.166666666666666,7,0,7
607,1.2941176470588236,0.5878675320972555,17,178,133.83333333333331,7,3,12
608,1.0,0.0,2,28,12.166666666666666,7,0,7
6081,35.88333333333333,42.38167643186312,60,3628,13097.416666666666,7,184,435
6090,1.0,0.0,2,28,12.166666666666666,7,0,7
6096,7.16,8.711615515962535,50,506,2177.833333333333,7,38,88
61,12.0,0.0,2,144,146.0,7,0,84
610,1.0,0.0,1,24,6.083333333333333,7,0,7
6102,2.6,1.4389538683690029,35,215,553.5833333333333,7,6,24
6105,4.636363636363637,4.8517122802923875,44,362,1241.0,7,21,53
6115,2.4827586206896552,1.9932150922419003,29,215,438.0,7,9,26
6116,2.68,4.980963762164909,25,181,407.5833333333333,7,22,41
6120,1.0,0.0,3,135,18.25,7,0,7
6126,4.96875,5.561877003894604,32,258,967.25,7,24,59
6127,1.5,0.5773502691896257,4,192,36.5,7,3,14
6129,2.75,1.707825127659933,4,259,66.91666666666666,7,7,26
613,1.0,0.0,3,37,18.25,7,0,7
6136,1.0,0.0,3,40,18.25,7,0,7
614,1.5,0.7071067811865476,2,40,18.25,7,3,14
6140,1.2,0.4140393356054125,15,209,109.5,7,2,10
6145,4.121212121212121,2.891340257536025,33,429,827.3333333333333,7,13,42
6150,4.090909090909091,6.839754455738828,44,340,1095.0,7,30,59
6156,3.0,2.8284271247461903,7,108,127.75,7,12,33
6157,8.291666666666666,7.9196989340298645,48,778,2421.1666666666665,7,34,92
6159,1.0,0.0,3,27,18.25,7,0,7
6162,11.478260869565217,11.691856863142508,46,540,3212.0,7,51,131
6168,8.795918367346939,9.219498341008794,49,810,2621.9166666666665,7,40,102
6173,8.018518518518519,5.371099254134464,54,812,2634.083333333333,7,23,79
6174,39.97435897435897,31.369182983074985,39,1378,9483.916666666666,7,137,417
6183,6.615384615384615,8.656045604435834,39,591,1569.5,7,38,84
6186,3.5,2.874352929252906,22,280,468.41666666666663,7,13,38
6193,3.697674418604651,3.2258987948058766,43,319,967.25,7,14,40
6195,2.625,2.261444324935418,24,165,383.25,7,10,28
62,3.6,2.6233219744854384,45,231,985.5,7,11,36
6204,1.0,0.0,1,31,6.083333333333333,7,0,7
6206,6.244897959183674,6.189812235456265,49,535,1861.5,7,27,71
6213,20.033898305084747,17.084946087625386,59,1342,7190.5,7,74,214
6214,4.378378378378378,3.5928273557754498,37,375,985.5,7,16,47
6216,11.5,10.016652800877813,52,954,3637.833333333333,7,44,124
6224,4.72093023255814,3.844139518523456,43,381,1234.9166666666665,7,17,50
6225,8.543478260869565,9.842552789323916,46,1095,2390.75,7,43,103
6226,9.790697674418604,8.69471141812759,43,755,2561.083333333333,7,38,107
6227,2.121212121212121,1.1390120652778375,33,185,425.8333333333333,7,5,20
6231,10.875,12.177106178957997,48,651,3175.5,7,53,129
6234,28.763636363636362,26.48826688985677,55,1552,9623.833333333332,7,115,316
6236,5.25,3.741657386773941,32,431,1022.0,7,16,53
6240,3.1379310344827585,2.1831192940874184,29,351,553.5833333333333,7,10,32
6241,6.086956521739131,12.54052718725921,23,533,851.6666666666666,7,55,98
6245,5.7272727272727275,3.9010488100229943,11,264,383.25,7,17,57
6249,32.145833333333336,31.04834225425873,48,1251,9386.583333333332,7,135,360
6254,1.6,1.8047556225547148,15,115,146.0,7,8,19
6256,50.660377358490564,53.34969663104086,53,1808,16333.75,7,232,587
6257,3.6666666666666665,4.39696865275764,12,189,267.66666666666663,7,19,45
6258,3.0,1.1547005383792515,4,110,73.0,7,5,26
6264,33.08771929824562,36.09129332171522,57,1812,11473.166666666666,7,157,389
6265,1.125,0.3535533905932738,8,148,54.75,7,2,10
6266,5.872340425531915,5.387655056889399,47,657,1679.0,7,23,64
6267,3.6666666666666665,3.1375104192983447,48,366,1070.6666666666665,7,14,40
6269,35.32,33.39707918305407,50,1467,10743.166666666666,7,145,392
6270,28.283333333333335,24.798914455921057,60,4567,10323.416666666666,7,108,306
6273,9.73469387755102,8.164392991837792,49,762,2901.75,7,36,104
6278,6.767441860465116,9.104779512254945,43,522,1770.25,7,40,87
6280,3.0,3.0262013708347473,20,270,365.0,7,13,34
6281,23.766666666666666,17.9824459287918,60,1076,8674.833333333332,7,78,244
6285,11.26923076923077,9.349667886762619,52,845,3564.833333333333,7,41,120
6288,8.035714285714286,6.404442451680169,56,568,2737.5,7,28,84
6290,1.0,0.0,1,39,6.083333333333333,7,0,7
6293,10.823529411764707,9.52828606277738,51,820,3358.0,7,41,117
6296,5.711111111111111,4.855279330145421,45,634,1563.4166666666665,7,21,61
63,3.1951219512195124,2.60978459068102,41,202,796.9166666666666,7,11,33
6312,9.617021276595745,7.441228251494629,47,742,2749.6666666666665,7,32,99
6314,3.772727272727273,2.7011077517716244,44,410,1009.8333333333333,7,12,38
6319,9.94,11.334271669838971,50,710,3023.4166666666665,7,49,119
6322,5.555555555555555,3.7905479773053874,36,450,1216.6666666666665,7,16,55
6329,7.783783783783784,5.921407186054939,37,624,1752.0,7,26,80
634,1.4545454545454546,0.6875516509523286,11,118,97.33333333333333,7,3,13
6343,5.666666666666667,5.507570547286102,3,204,103.41666666666666,7,24,64
6344,3.0434782608695654,1.9651107040193396,23,267,425.8333333333333,7,9,30
6349,80.9,72.9775214985258,60,2907,29528.5,7,318,884
635,2.4444444444444446,3.6094013046179527,9,164,133.83333333333331,7,16,33
6351,9.96,13.068047962531375,50,580,3029.5,7,57,127
6356,9.924528301886792,8.516610594786053,53,906,3199.833333333333,7,37,106
6357,3.2222222222222223,3.522819383711917,27,275,529.25,7,15,38
6358,3.433333333333333,3.6453402786470344,30,311,626.5833333333333,7,16,40
636,1.25,0.5,4,80,30.416666666666664,7,2,11
6360,5.447368421052632,3.957185516493861,38,424,1259.25,7,17,55
6361,8.095238095238095,9.137312306716685,21,509,1034.1666666666665,7,40,97
6362,7.769230769230769,5.798673588383415,26,555,1228.8333333333333,7,25,79
6365,12.0,0.0,1,115,73.0,7,0,84
6366,2.2,1.6193277068654826,10,116,133.83333333333331,7,7,22
6368,10.41025641025641,9.78376191967817,39,908,2469.833333333333,7,43,116
6373,12.0,0.0,1,171,73.0,7,0,84
6375,4.6571428571428575,2.5546135559352354,35,601,991.5833333333333,7,11,44
6378,4.4,4.239388374884218,30,366,803.0,7,18,49
6383,5.166666666666667,5.706721183540218,6,275,188.58333333333331,7,25,61
6385,13.547169811320755,11.201933277059211,53,820,4367.833333333333,7,49,144
6389,1.0,0.0,1,42,6.083333333333333,7,0,7
6394,2.3,2.110818693198342,10,141,139.91666666666666,7,9,25
6395,1.2,0.4472135954999579,5,121,36.5,7,2,10
6396,12.982758620689655,10.616920258025642,58,1084,4580.75,7,46,137
6398,5.431818181818182,5.226932611418755,44,569,1453.9166666666665,7,23,61
640,3.75,5.5,4,135,91.25,7,24,50
6402,3.4358974358974357,2.6337373065152296,39,197,815.1666666666666,7,11,35
6411,6.0,0.0,1,39,36.5,7,0,42
6416,1.3636363636363635,0.9244162777371753,11,89,91.25,7,4,14
6420,20.375,21.47773688772124,56,1318,6941.083333333333,7,93,236
6426,1.6666666666666667,0.6859943405700353,18,151,182.5,7,3,15
6429,12.731707317073171,10.176011965018276,41,841,3175.5,7,44,133
6431,12.0,0.0,1,221,73.0,7,0,84
6432,31.066666666666666,29.010732477310125,60,4786,11339.333333333332,7,126,343
6433,2.64,2.447447650104084,25,121,401.5,7,11,29
6438,8.216216216216216,9.153430246923024,37,786,1849.3333333333333,7,40,98
644,2.8,1.7658374268832957,45,238,766.5,7,8,28
6446,2.6923076923076925,2.4625398604088757,13,169,212.91666666666666,7,11,30
6448,8.176470588235293,6.492167226290281,51,731,2536.75,7,28,85
6451,62.608695652173914,62.410995562879464,46,1974,17520.0,7,272,710
6455,15.979591836734693,19.031213172836143,49,797,4763.25,7,83,195
6456,3.5,2.886751345948129,4,169,85.16666666666666,7,13,38
6457,1.0,0.0,1,33,6.083333333333333,7,0,7
6459,14.5,16.294471575401538,52,914,4586.833333333333,7,71,172
6460,4.8,5.089959951482163,40,578,1168.0,7,22,56
6461,4.576923076923077,8.295411150379838,26,316,723.9166666666666,7,36,68
6472,10.777777777777779,3.6666666666666665,9,544,590.0833333333333,7,16,91
6477,2.909090909090909,4.437443981720681,11,197,194.66666666666666,7,19,39
6478,12.27027027027027,8.639858051330885,37,784,2761.833333333333,7,38,124
6479,82.80392156862744,76.85961738334198,51,2391,25689.916666666664,7,334,914
6481,3.4444444444444446,3.250246538972477,27,266,565.75,7,14,38
6483,1.8666666666666667,2.0998866182543785,15,195,170.33333333333331,7,9,22
649,2.0,1.383128149616249,24,126,292.0,7,6,20
6495,3.1,2.6292243177067474,40,328,754.3333333333333,7,11,33
6498,20.358490566037737,18.506853553400823,53,936,6563.916666666666,7,81,224
6499,8.88679245283019,10.075981298572,53,564,2865.25,7,44,106
650,1.0,0.0,1,42,6.083333333333333,7,0,7
6505,3.04,2.6217042802980917,25,290,462.3333333333333,7,11,32
652,1.3571428571428572,0.6333236937766509,14,103,115.58333333333333,7,3,12
6520,2.0,1.7320508075688772,3,36,36.5,7,8,22
6523,13.224489795918368,11.137895720845808,49,725,3942.0,7,48,141
6524,15.807692307692308,14.490075659200386,52,1196,5000.5,7,63,174
6525,1.0833333333333333,0.28867513459481287,12,63,79.08333333333333,7,1,9
6526,31.3125,39.73644891457245,48,981,9143.25,7,173,392
6529,4.2105263157894735,3.610479452602817,38,236,973.3333333333333,7,16,45
653,6.023809523809524,4.045401455782068,42,320,1539.0833333333333,7,18,60
6530,5.0606060606060606,11.354898155475114,33,504,1015.9166666666666,7,49,84
6532,2.5,2.1213203435596424,2,29,30.416666666666664,7,9,26
6535,6.681818181818182,6.064662138148694,44,525,1788.5,7,26,73
6542,39.69387755102041,38.93809407338817,49,1622,11832.083333333332,7,169,447
6545,1.0,0.0,1,10,6.083333333333333,7,0,7
6547,3.0,2.7568097504180447,26,281,474.5,7,12,33
6552,6.659090909090909,4.931829142338343,44,412,1782.4166666666665,7,21,68
6553,8.58,8.194298665062488,50,611,2609.75,7,36,96
6563,3.8214285714285716,3.49659698509715,28,432,650.9166666666666,7,15,42
6565,59.319148936170215,54.11907418428639,47,1757,16960.333333333332,7,236,651
6566,6.2,6.005126015458665,40,550,1508.6666666666665,7,26,69
6567,9.18,11.015184325025421,50,713,2792.25,7,48,112
6568,2.125,1.6683325008322931,16,288,206.83333333333331,7,7,22
6569,8.911111111111111,11.192168979453735,45,494,2439.4166666666665,7,49,111
6570,137.9,158.15972402949095,60,3027,50333.5,7,688,1653
6572,7.512195121951219,7.848955189130308,41,456,1873.6666666666665,7,34,87
6574,26.155172413793103,26.213564002040055,58,1110,9228.416666666666,7,114,297
6575,17.132075471698112,17.628689178383077,53,1052,5523.666666666666,7,77,197
6579,143.98181818181817,159.54802956280514,55,3274,48173.916666666664,7,694,1702
658,7.214285714285714,8.288131375233002,28,907,1228.8333333333333,7,36,86
6581,7.183673469387755,8.778936603664276,49,574,2141.333333333333,7,38,88
6584,3.8947368421052633,3.327116060528637,38,388,900.3333333333333,7,14,41
6585,4.314285714285714,3.562644660191346,35,480,918.5833333333333,7,16,46
6586,10.392156862745098,9.29748015619834,51,766,3224.1666666666665,7,40,113
659,2.7241379310344827,3.7597164760518273,29,166,480.5833333333333,7,16,35
6590,7.37037037037037,5.607596923501548,54,534,2421.1666666666665,7,24,76
6592,1.4545454545454546,0.5222329678670935,11,147,97.33333333333333,7,2,12
6593,4.96078431372549,5.18829754086531,51,507,1539.0833333333333,7,23,58
6595,30.316666666666666,39.136653965506795,60,1784,11065.583333333332,7,170,382
6596,5.333333333333333,4.486655915134679,42,477,1362.6666666666665,7,20,57
6599,21.470588235294116,21.60588155218525,51,1013,6661.25,7,94,244
6608,3.4285714285714284,6.835588835299759,14,81,292.0,7,30,54
661,11.392857142857142,10.76641000592047,56,676,3881.1666666666665,7,47,127
6624,1.8125,2.482438317461282,16,79,176.41666666666666,7,11,24
6633,1.2222222222222223,0.4409585518440984,9,102,66.91666666666666,7,2,11
6635,3.206896551724138,2.4695186104760753,29,337,565.75,7,11,33
6638,2.696969696969697,2.038456040807118,33,208,541.4166666666666,7,9,28
664,2.0,1.6618979396776332,22,82,267.66666666666663,7,7,21
6647,29.952380952380953,24.128671722058137,42,1305,7652.833333333333,7,105,315
6648,4.078947368421052,3.9550281301994,38,458,942.9166666666666,7,17,46
6649,10.789473684210526,11.215004047679772,57,790,3741.25,7,49,125
6650,206.29268292682926,183.7146216149437,41,2620,51452.83333333333,7,800,2244
6651,12.159090909090908,10.672597342636655,44,708,3254.583333333333,7,46,131
6652,1.0,0.0,1,39,6.083333333333333,7,0,7
6654,21.4,23.031057935527613,55,598,7160.083333333333,7,100,250
6655,8.625,6.353504645201397,48,849,2518.5,7,28,88
6658,3.8529411764705883,4.127750527911947,34,316,796.9166666666666,7,18,45
6659,4.378378378378378,4.674703504271993,37,468,985.5,7,20,51
6660,11.528301886792454,9.410721736371736,53,704,3716.9166666666665,7,41,122
667,12.0,0.0,1,145,73.0,7,0,84
6670,5.596153846153846,4.912008556008291,52,595,1770.25,7,21,60
6681,7.472222222222222,5.964112249164574,36,369,1636.4166666666665,7,26,78
6682,73.85,97.08668588571346,60,2449,26955.25,7,423,940
6687,3.533333333333333,3.170264139254595,30,293,644.8333333333333,7,14,39
6688,20.152542372881356,16.39155960192679,59,1203,7233.083333333333,7,71,212
669,5.0,4.472135954999579,9,117,273.75,7,19,54
6692,43.0,33.44697295720496,41,1338,10724.916666666666,7,146,447
6694,13.81081081081081,12.582699405307446,37,882,3108.583333333333,7,55,152
6698,2.1538461538461537,1.573009527739414,13,85,170.33333333333331,7,7,22
6721,4.354838709677419,5.535030184180114,31,321,821.25,7,24,54
6724,3.5,2.102379604162864,26,398,553.5833333333333,7,9,34
6725,27.05,21.839495399894975,60,1148,9873.25,7,95,284
6727,7.863636363636363,7.5992377496905155,44,471,2104.833333333333,7,33,88
6734,4.846153846153846,4.374197439401472,39,480,1149.75,7,19,53
6735,8.409090909090908,7.63808749293191,44,671,2250.833333333333,7,33,92
6742,5.631578947368421,5.956695313776458,38,370,1301.8333333333333,7,26,65
6743,1.5,0.6504436355879909,14,146,127.75,7,3,14
6748,11.195121951219512,8.885998852675826,41,966,2792.25,7,39,117
675,2.2,1.3038404810405297,5,37,66.91666666666666,7,6,21
6754,12.0,6.0,3,250,219.0,7,26,110
6755,5.5,5.2388878539195645,38,412,1271.4166666666665,7,23,62
676,13.982758620689655,12.776748864822732,58,948,4933.583333333333,7,56,154
6762,7.714285714285714,4.191828786034631,7,307,328.5,7,18,72
6764,9.333333333333334,7.371114795831994,3,131,170.33333333333331,7,32,97
6768,12.2,8.136338242723197,5,352,371.0833333333333,7,35,120
6774,1.0,0.0,3,38,18.25,7,0,7
6782,3.8536585365853657,3.5816265551405277,41,371,961.1666666666666,7,16,43
6783,2.4285714285714284,1.7517942427074784,28,252,413.66666666666663,7,8,25
6784,2.0,0.0,1,47,12.166666666666666,7,0,14
6798,6.0,0.0,1,102,36.5,7,0,42
680,5.2926829268292686,5.2689842590342995,41,373,1320.0833333333333,7,23,60
6824,15.317073170731707,33.30123047605767,41,714,3820.333333333333,7,145,252
6828,12.422222222222222,10.601219674445888,45,787,3400.583333333333,7,46,133
685,1.75,1.164964745021435,8,58,85.16666666666666,7,5,17
6854,11.392857142857142,9.55306437542629,56,720,3881.1666666666665,7,42,122
6855,13.0,12.876067079985093,59,701,4665.916666666666,7,56,147
6857,45.892857142857146,46.65840217481191,56,1769,15634.166666666666,7,203,524
6859,13.275,11.070838339460186,40,848,3230.25,7,48,141
686,3.088235294117647,3.768832686886867,34,259,638.75,7,16,38
6861,15.615384615384615,14.711811775968432,52,1284,4939.666666666666,7,64,173
6862,1.9090909090909092,1.3751033019046572,11,92,127.75,7,6,19
6864,11.535714285714286,10.117427423131716,56,750,3929.833333333333,7,44,125
6867,16.40909090909091,16.90922162308248,44,663,4392.166666666666,7,74,189
6869,35.175,30.8585586349337,40,1069,8559.25,7,134,380
6872,1.0,0.0,2,49,12.166666666666666,7,0,7
6873,12.170212765957446,10.048402747692466,47,681,3479.6666666666665,7,44,129
6876,25.233333333333334,23.716808504723332,60,1754,9210.166666666666,7,103,280
6877,1.2857142857142858,0.7559289460184545,7,76,54.75,7,3,12
6879,32.86666666666667,37.241978622938554,60,4923,11996.333333333332,7,162,392
6881,2.8518518518518516,5.933631030657131,27,222,468.41666666666663,7,26,46
689,4.548387096774194,3.8283043215625665,31,395,857.75,7,17,49
6891,18.0,8.48528137423857,2,296,219.0,7,37,163
6892,12.666666666666666,20.207259421636902,3,304,231.16666666666666,7,88,177
6896,6.85,10.577067598080244,40,430,1666.8333333333333,7,46,94
6916,1.5,0.5773502691896257,4,70,36.5,7,3,14
6918,22.620689655172413,20.591113384011667,58,999,7981.333333333333,7,90,248
6919,18.0,0.0,1,177,109.5,7,0,126
6929,1.8125,0.9651174088696284,32,188,352.8333333333333,7,4,17
693,1.7058823529411764,1.4901638283404004,17,165,176.41666666666666,7,6,18
6932,6.7555555555555555,6.201742993837795,45,786,1849.3333333333333,7,27,74
6933,8.627118644067796,7.67418041245593,59,830,3096.4166666666665,7,33,93
6935,2.0,1.4142135623730951,2,67,24.333333333333332,7,6,20
6937,55.86440677966102,69.33861381980726,59,2004,20050.666666666664,7,302,693
6938,19.516666666666666,21.419531453409892,60,1194,7123.583333333333,7,93,230
694,2.0,1.35400640077266,13,195,158.16666666666666,7,6,20
6941,1.5,0.7071067811865476,2,60,18.25,7,3,14
6942,3.4242424242424243,3.051949203278773,33,313,687.4166666666666,7,13,37
6946,7.604651162790698,6.0597797181546245,43,754,1989.25,7,26,79
6950,3.769230769230769,3.681114951675565,39,236,894.25,7,16,42
6952,1.0,0.0,7,65,42.58333333333333,7,0,7
6957,1.4,0.8944271909999159,5,67,42.58333333333333,7,4,14
6958,9.107142857142858,7.754596458473274,56,788,3102.5,7,34,98
6960,22.29824561403509,25.24449367986774,57,1487,7731.916666666666,7,110,266
6967,48.07272727272727,51.22024142185519,55,1269,16084.333333333332,7,223,560
6968,1.0,0.0,1,28,6.083333333333333,7,0,7
6974,33.6875,24.241310381913312,32,831,6557.833333333333,7,105,341
6975,5.066666666666666,5.029006769821361,45,589,1387.0,7,22,57
6976,15.318181818181818,14.913350858430123,44,657,4100.166666666666,7,65,172
6980,3.979591836734694,5.991277673690754,49,353,1186.25,7,26,54
6983,73.78,78.31341793442186,50,1935,22441.416666666664,7,341,857
6984,8.075,10.540246433162503,40,481,1964.9166666666665,7,46,103
6986,1.0,0.0,3,60,18.25,7,0,7
6987,3.625,3.0240967726451116,32,343,705.6666666666666,7,13,38
6990,2.742857142857143,1.8042899392486649,35,242,584.0,7,8,27
6995,10.212765957446809,8.246042977808168,47,914,2920.0,7,36,107
700,1.2727272727272727,0.46709936649691375,11,143,85.16666666666666,7,2,11
7017,1.8333333333333333,1.11674815279973,30,138,334.5833333333333,7,5,18
702,1.7857142857142858,1.42389343964797,14,136,152.08333333333331,7,6,18
704,1.0,0.0,1,14,6.083333333333333,7,0,7
7127,1.5625,1.2093386622447824,16,78,152.08333333333331,7,5,16
713,1.0,0.0,5,48,30.416666666666664,7,0,7
714,1.0,0.0,1,45,6.083333333333333,7,0,7
715,1.2,0.4216370213557839,10,133,73.0,7,2,10
7159,16.38,16.941544155340356,50,1194,4982.25,7,74,189
718,1.0,0.0,2,48,12.166666666666666,7,0,7
7193,1.9090909090909092,1.1509454047327026,22,179,255.5,7,5,18
7198,13.153846153846153,13.573885850186985,52,913,4161.0,7,59,151
72,1.9,0.8755950357709131,10,81,115.58333333333333,7,4,17
7202,2.869565217391304,3.6219576302186103,23,259,401.5,7,16,36
7205,1.4444444444444444,0.7838233761296739,18,141,158.16666666666666,7,3,13
7211,2.5,2.2852182001336816,28,267,425.8333333333333,7,10,28
7215,24.0,0.0,1,221,146.0,7,0,168
7219,2.411764705882353,4.330975980212367,17,104,249.41666666666666,7,19,36
7221,19.94736842105263,15.905323741070811,57,1148,6916.75,7,69,209
7222,1.0,0.0,2,57,12.166666666666666,7,0,7
