SKU,Description,total_qty,total_revenue,avg_price,n_transactions,cum_value,cum_perc,ABC
18110,Franciscan Est Cuvee Chard,2,79.98,39.99,1,33097660.16999998,0.9987412218958573,C
37419,Provenance Cab Svgn Rutherfd,2,79.98,39.99,1,33097740.14999998,0.998743635339059,C
14389,Cedar Knoll Vyd Cab Svgn Npa,2,79.98,39.99,2,33097820.12999998,0.9987460487822606,C
22597,Erath Prince Hill Pnt Nr,2,79.98,39.99,2,33097900.10999998,0.9987484622254622,C
44742,Gamba Znfdl RRV Old Vine,2,79.98,39.99,2,33097980.08999998,0.9987508756686638,C
35957,Kesselstatt Josephshofer Kab,4,79.96,19.99,3,33098060.049999982,0.9987532885083539,C
12353,Mercer Merlot,4,79.96,19.99,4,33098140.009999983,0.9987557013480438,C
3095,Russian Diamond Vodka,4,79.96,19.99,2,33098219.969999984,0.9987581141877339,C
25426,Fattoire Barbi 13 MdScansano,4,79.96,19.99,3,33098299.929999985,0.9987605270274238,C
23807,Couly-Dutheil Chinon Rose,4,79.96,19.99,3,33098379.889999986,0.9987629398671138,C
19637,Vincent Girardin Bour Bl 11,4,79.96,19.99,2,33098459.849999987,0.9987653527068038,C
10766,Moillard Ch d'Eau VDP Rose,5,79.95,15.99,5,33098539.799999986,0.9987677652447379,C
23534,Zenato Alanera Rosso Verones,5,79.95,15.99,2,33098619.749999985,0.998770177782672,C
21342,Dom du Garde Temps Tour Rose,5,79.95,15.99,2,33098699.699999984,0.9987725903206061,C
7311,New Amsterdam Peach Vodka,5,79.95,15.99,4,33098779.649999984,0.9987750028585402,C
22454,The Black Dog Chard,8,79.92,9.99,5,33098859.569999985,0.9987774144912068,C
4383,Bacardi Pineapple Fusion Trv,8,79.92,9.99,7,33098939.489999987,0.9987798261238734,C
20885,Rentas De Fincas Rioja,8,79.92,9.99,8,33099019.40999999,0.9987822377565401,C
832,Bols Strawberry Liqueur,8,79.92,9.99,6,33099099.32999999,0.9987846493892067,C
19699,Seratina Primitivo,8,79.92,9.99,7,33099179.249999993,0.9987870610218734,C
19547,Ch Ste Michelle Chard Mimi,8,79.92,9.99,1,33099259.169999994,0.9987894726545401,C
46950,Alta Classe Mntplcno Abruzzo,10,79.9,7.989999999999999,6,33099339.069999993,0.9987918836836949,C
39601,R M Woodbridge Wh Znfdl Cal,10,79.9,7.99,1,33099418.96999999,0.9987942947128498,C
23666,Cooks Extra Dry Champagne,10,79.9,7.99,5,33099498.86999999,0.9987967057420046,C
17399,Ch Coutet Barsac 09 Brdx,1,78.99,78.99,1,33099577.85999999,0.9987990893113782,C
21480,Ch La Gaffeliere St Emilion,1,77.99,77.99,1,33099655.849999987,0.9988014427051678,C
2959,Spring 44 Old Tom Gin,2,77.98,38.99,2,33099733.829999987,0.9988037957972016,C
16309,Mollydooker Two Left Feet,3,77.97,25.99,1,33099811.799999986,0.9988061485874795,C
613,Beefeater 24,3,77.97,25.99,3,33099889.769999985,0.9988085013777575,C
22646,Guillaume Vrignaud Chablis,3,77.97,25.99,3,33099967.739999983,0.9988108541680354,C
25083,Jadot Rully 13,3,77.97,25.99,3,33100045.709999982,0.9988132069583133,C
23157,Champlain Orchards Sprklng C,3,77.97,25.99,3,33100123.67999998,0.9988155597485912,C
10370,Bouvier Marsannay Rose,3,77.97,25.99,2,33100201.64999998,0.9988179125388691,C
40513,Kim Crawford Pnt Nr,4,77.96,18.99,2,33100279.60999998,0.9988202650273913,C
22866,Vino Dious Cab Svgn Rose 13,6,77.94,12.99,1,33100357.549999982,0.9988226169124017,C
39433,Cambas Mantinia Attica Wh,6,77.94,12.99,1,33100435.489999983,0.9988249687974122,C
15968,Kunde Chard Sonoma Cnty,6,77.94,12.99,2,33100513.429999985,0.9988273206824227,C
44637,Sea Ridge Chard Cal,6,77.94,12.99,1,33100591.369999986,0.9988296725674332,C
10544,King Est Domaine Ore Pnt Nr,6,77.94,12.99,1,33100669.309999987,0.9988320244524437,C
37733,Corbett Canyon Wh Znfdl,6,77.94,12.99,1,33100747.24999999,0.9988343763374542,C
24560,Dom La Fage Tessellae CdRous,6,77.94,12.99,4,33100825.18999999,0.9988367282224646,C
22197,Undurraga U Label Cab Svgn,6,77.94,12.99,2,33100903.12999999,0.9988390801074751,C
23202,Truvee Chard,6,77.94,12.99,4,33100981.069999993,0.9988414319924857,C
46166,Barefoot Wh Znfdl Cal,12,77.88,6.489999999999999,3,33101058.94999999,0.998843782066961,C
12900,Madria Sangria,13,77.87,5.99,8,33101136.819999993,0.9988461318396806,C
24922,Appolo Vyds China Girl,5,77.45,15.49,5,33101214.269999992,0.9988484689386549,C
551,Cruzan Aged Light Rum,7,76.93,10.99,7,33101291.19999999,0.9988507903463256,C
21109,Les Lauzeraies Tavel,7,76.93,10.99,5,33101368.12999999,0.9988531117539963,C
5250,DeKuyper Buttershots Trav,7,76.93,10.99,7,33101445.05999999,0.9988554331616669,C
19108,Toasted Head BB Oaked Svgn B,7,76.93,10.99,6,33101521.98999999,0.9988577545693377,C
20181,Ruffino Prosecco,11,76.89,6.99,7,33101598.87999999,0.998860074769985,C
2475,Crown Royal,11,76.89,6.99,8,33101675.769999992,0.9988623949706323,C
8535,Arrow Peppermint Schnapps,16,76.84,4.8025,16,33101752.609999992,0.9988647136625004,C
19867,Tierra de Antes Malbec Mndza,17,76.33,4.49,3,33101828.93999999,0.9988670169648207,C
23170,Marchesi di Barolo Sarmsa 07,1,75.99,75.99,1,33101904.92999999,0.9988693100074425,C
23328,Ch Clerc Milon Pauillac 11,1,75.99,75.99,1,33101980.919999987,0.9988716030500643,C
16584,Pali Winsdor Oaks Pnt Nr RRV,2,75.98,37.99,1,33102056.899999987,0.9988738957909302,C
20702,Sanford La Riconda Pnt Nr,2,75.98,37.99,1,33102132.879999988,0.9988761885317962,C
19633,Ch Haut Beausejour 10 Brdx,2,75.98,37.99,2,33102208.85999999,0.9988784812726622,C
1129,Smugglers Notch Rum,2,75.98,37.99,1,33102284.83999999,0.9988807740135281,C
2129,Ole Smoky Charred Tennesse,4,75.96,18.99,3,33102360.79999999,0.9988830661508825,C
18263,Gianni Gagliardo Dolcetto D',4,75.96,18.99,3,33102436.75999999,0.9988853582882368,C
21259,Paul Hobbs Crossbarn Rose PN,4,75.96,18.99,4,33102512.71999999,0.9988876504255911,C
34021,Chanrion Cote de Brouilly,4,75.96,18.99,2,33102588.679999992,0.9988899425629454,C
24015,Mazzei Zisola Notto Rosso,4,75.96,18.99,4,33102664.639999993,0.9988922347002998,C
34982,Baron K Kabinett,4,75.96,18.99,4,33102740.599999994,0.9988945268376541,C
41529,Artesa Elements Napa Red,4,75.96,18.99,2,33102816.559999995,0.9988968189750084,C
1565,Galliano Tiki Gift Pack,4,75.96,18.99,4,33102892.519999996,0.9988991111123627,C
15064,Sokol Blosser Pnt Gris,4,75.96,18.99,4,33102968.479999997,0.998901403249717,C
22439,S Aviron Cd Brouilly 12 Viel,4,75.96,18.99,2,33103044.439999998,0.9989036953870714,C
399,S S Pierce 99 Vodka 80 Proof,12,75.48,6.29,1,33103119.919999998,0.9989059730401454,C
31496,Barefoot Svgn Bl Cal,12,75.48,6.29,1,33103195.4,0.9989082506932194,C
8801,Smirnoff Wh Peach Sorbet,76,75.24000000000001,0.99,40,33103270.639999997,0.9989105211041532,C
23137,Circadia Cab Svgn Napa Vly,1,74.99,74.99,1,33103345.629999995,0.998912783971191,C
19825,Ch Monbousquet 10 Brdx,1,74.99,74.99,1,33103420.619999994,0.9989150468382288,C
40365,Rochioli Pinot Noir RRV,1,74.99,74.99,1,33103495.609999992,0.9989173097052667,C
6774,Sorel Artisan Liqueur,3,74.97,24.99,3,33103570.57999999,0.9989195719687929,C
39098,Tohu Pnt Nr Marlboro,3,74.97,24.99,3,33103645.54999999,0.9989218342323191,C
21711,Shardana Valli Di Porto Pino,3,74.97,24.99,2,33103720.51999999,0.9989240964958452,C
24365,Mommessin Les Gr Morgon C Py,3,74.97,24.99,3,33103795.489999987,0.9989263587593714,C
18652,Januik Merlot Columbia Vly,3,74.97,24.99,2,33103870.459999986,0.9989286210228976,C
23530,Santa Maria Alla Pieve Ripas,3,74.97,24.99,2,33103945.429999985,0.9989308832864238,C
18767,Cosentino The Zin,5,74.95,14.99,2,33104020.379999984,0.9989331449464383,C
20418,Spalletti Chianti Clsco Rsva,5,74.95,14.99,5,33104095.329999983,0.9989354066064527,C
46135,Aresti Pnt Nr Curico Vly,15,74.85000000000001,4.99,8,33104170.179999985,0.9989376652489089,C
9219,Mojoshot Sourberry RTD,75,74.25,0.99,43,33104244.429999985,0.9989399057860148,C
90085,Ch Lilian 09 Ladouys St Este,2,73.98,36.99,1,33104318.409999985,0.9989421381757129,C
20275,Louis Jadot Les Drazeys 11,2,73.98,36.99,1,33104392.389999986,0.9989443705654111,C
24275,Becker Family Pnt Bl,4,73.96,18.49,4,33104466.349999987,0.9989466023515975,C
25086,Jadot Pernand Vergelesses 13,2,71.98,35.99,2,33104538.329999987,0.9989487743901279,C
18587,Eric Kent Chardonnay RRV,2,71.98,35.99,1,33104610.309999987,0.9989509464286582,C
21831,Buoncristiani Family Chard,2,71.98,35.99,2,33104682.289999988,0.9989531184671885,C
14110,Bodegas Numanthia Termes,3,71.97,23.99,3,33104754.259999987,0.9989552902039629,C
3441,One Roq RSV Vodka,3,71.97,23.99,2,33104826.229999986,0.9989574619407373,C
1516,DiSaronno Versace Wrap VAP,3,71.97,23.99,3,33104898.199999984,0.9989596336775117,C
814,Sammy's Beach Bar Rum,4,71.96,17.99,4,33104970.159999985,0.9989618051125304,C
45912,L'Ecole No 41 Chenin Bl OV,4,71.96,18.323333333333334,3,33105042.119999986,0.9989639765475491,C
8986,Sauza Blue Silver VAP,4,71.96,17.99,3,33105114.079999987,0.9989661479825677,C
17131,Murphy-Goode Liars Dice Znfd,4,71.96,17.99,1,33105186.039999988,0.9989683194175863,C
15063,Almaden Moscato,4,71.96,17.99,1,33105257.99999999,0.998970490852605,C
20724,Spritz and Giggles,4,71.96,17.99,4,33105329.95999999,0.9989726622876237,C
37314,Dr Frank Johannisberg Rsl,4,71.96,17.99,1,33105401.91999999,0.9989748337226423,C
19673,Tavernello Pinot Grigio IGT,6,71.94,11.99,1,33105473.859999992,0.9989770045541493,C
15582,Vieux Clocher Rose CDR,6,71.94,11.99,5,33105545.799999993,0.9989791753856563,C
13831,The Show Malbec Argentina,6,71.94,11.99,1,33105617.739999995,0.9989813462171633,C
16478,Poema Cava Rose,6,71.94,11.99,1,33105689.679999996,0.9989835170486703,C
22865,Vino Dious Welch Rsl 13,6,71.94,11.99,5,33105761.619999997,0.9989856878801773,C
35644,Grenache/Shirz Stump Jump,6,71.94,11.99,3,33105833.56,0.9989878587116843,C
874,DeKuyper Creme de Banana,8,71.92,8.99,7,33105905.48,0.9989900289396796,C
3271,New Amsterdam Vodka,12,71.88,5.99,7,33105977.36,0.9989921979606514,C
7375,Riunite Lambrusco,12,71.88,5.99,1,33106049.24,0.9989943669816234,C
14100,Douglass Hill Chard,12,71.88,5.99,1,33106121.119999997,0.9989965360025952,C
21318,Barefoot Refresh Crisp Red,12,71.88,5.99,1,33106192.999999996,0.998998705023567,C
26396,Trapiche Chard,12,71.88,5.99,1,33106264.879999995,0.999000874044539,C
16163,Sutter Home Pnt Nr,12,71.88,5.99,2,33106336.759999994,0.9990030430655108,C
14101,Douglass Hill Cab Svgn,12,71.88,5.99,1,33106408.639999993,0.9990052120864827,C
39111,Gekkeikan Sake Cap Ace,24,71.76,2.99,1,33106480.399999995,0.9990073774863846,C
26644,Guenoc Est Guenoc Vly Chard,11,71.39,6.49,1,33106551.789999995,0.9990095317213203,C
5603,Gran Gala Liqueur,72,71.28,0.99,29,33106623.069999997,0.999011682636942,C
979,Pancho Villa Rojo,9,70.11,7.79,7,33106693.179999996,0.9990137982471303,C
13557,Merry Edwards Flax Vyd Pnt N,1,69.99,69.99,1,33106763.169999994,0.9990159102362486,C
24279,Fontanafredda La Rosa Barolo,1,69.99,69.99,1,33106833.159999993,0.9990180222253668,C
19436,Jean Luc Colombo Ruchets 10,1,69.99,69.99,1,33106903.14999999,0.9990201342144851,C
25076,Jadot Monthelie 13 Sous Roch,2,69.98,34.99,2,33106973.12999999,0.9990222459018476,C
319,Peter Paul Bacigalupi Chard,2,69.98,34.99,2,33107043.109999992,0.99902435758921,C
21016,WindRacer Anderson Vly Chard,2,69.98,34.99,2,33107113.089999992,0.9990264692765726,C
12655,Merriam Cab Franc Windacre V,2,69.98,34.99,2,33107183.069999993,0.9990285809639351,C
19630,Ch Bernadotte 10 Haut Medoc,2,69.98,34.99,1,33107253.049999993,0.9990306926512975,C
19391,Ch Hyot Castillon Brdx,2,69.98,34.99,1,33107323.029999994,0.99903280433866,C
22552,Jadot Santenay Malte Roug 12,2,69.98,34.99,2,33107393.009999994,0.9990349160260225,C
34532,Dom Fontsainte Corbieres Gr,5,69.95,13.99,4,33107462.959999993,0.9990370268081175,C
21407,Bartenura Ovidia Est Chianti,5,69.95,13.99,5,33107532.909999993,0.9990391375902123,C
24671,Palacios Bolo Godello Valdeo,5,69.95,13.99,5,33107602.859999992,0.9990412483723072,C
21686,Cameron Hughes Cam Coll Char,5,69.95,13.99,2,33107672.80999999,0.9990433591544022,C
21592,Veuve du Vernay Brut Rose,6,69.94,11.59,5,33107742.749999993,0.9990454696347414,C
23988,Rio Madre 2014 Rose Rioja,7,69.93,9.99,7,33107812.679999992,0.9990475798133246,C
20504,Guenoc Cal Chard,12,69.48,5.79,5,33107882.159999993,0.9990496764128951,C
614,J W Dant Bourbon,3,68.97,22.99,2,33107951.12999999,0.9990517576229179,C
46185,Bonny Doon Pousseur Syrah,3,68.97,22.99,3,33108020.09999999,0.9990538388329405,C
24792,St Mayhem Wh Peach & Ginger,3,68.97,22.99,2,33108089.06999999,0.9990559200429632,C
776,Jim Beam Black,3,68.97,22.99,3,33108158.039999988,0.9990580012529858,C
18610,Cape Point Vyds Svgn Bl,3,68.97,22.99,3,33108227.009999987,0.9990600824630086,C
6136,Casoni Limoncello di Sorento,3,68.97,22.99,3,33108295.979999986,0.9990621636730312,C
21458,Ch Langoa Barton St Julien,1,67.99,67.99,1,33108363.969999984,0.9990642153109817,C
46766,Tom Eddy Elodian Cab Svgn,2,67.98,33.99,2,33108431.949999984,0.9990662666471763,C
24353,Diora Pnt Nr,4,67.96,16.99,4,33108499.909999985,0.9990683173798592,C
40607,Recanati Galilee Merlot,4,67.96,16.99,4,33108567.869999986,0.9990703681125422,C
14635,Marcarini Ciabot Camerano,4,67.96,16.99,4,33108635.829999987,0.9990724188452252,C
17595,Ch La Gordonne Rose,4,67.96,16.99,3,33108703.789999988,0.9990744695779082,C
16466,Gerard Bertrand Gr Terrier R,4,67.96,16.99,2,33108771.74999999,0.9990765203105912,C
12052,Firesteed Rsl,4,67.96,16.99,4,33108839.70999999,0.9990785710432742,C
24449,Santa Barbara Winery Chard,4,67.96,16.99,1,33108907.66999999,0.9990806217759571,C
8828,Lunazul Blanco Tequila,4,67.96,16.99,3,33108975.62999999,0.9990826725086401,C
12665,Umberto Cesari Moma Red,4,67.96,16.99,1,33109043.589999992,0.9990847232413231,C
3151,UV Whipped Vodka,9,67.41,7.49,8,33109110.999999993,0.9990867573774349,C
3809,Svedka Colada Vodka,7,66.43,9.49,2,33109177.429999992,0.9990887619414746,C
3250,Pinnacle Cake Vodka,7,66.42999999999999,9.49,2,33109243.859999992,0.9990907665055141,C
8151,St Elder Elderflower Liqueur,67,66.33,0.9899999999999999,41,33109310.18999999,0.9990927680519952,C
16961,CastelGiocondo 10 Brun Montl,1,65.99,65.99,1,33109376.17999999,0.9990947593387778,C
2877,Bushmills 16 Yr Old Irish W,1,65.99,65.99,1,33109442.169999987,0.9990967506255604,C
23983,King Estate Dom Pnt Nr 12,1,65.99,65.99,1,33109508.159999985,0.9990987419123429,C
23233,Drouhin Arthur Chard,2,65.98,32.99,2,33109574.139999986,0.9991007328973698,C
1982,Herradura Silver Tequila,3,65.97,21.99,3,33109640.109999985,0.9991027235806407,C
19836,Zorah Red,3,65.97,21.99,3,33109706.079999983,0.9991047142639117,C
22440,S Aviron 12 Fleurie Madrieir,3,65.97,21.99,3,33109772.049999982,0.9991067049471826,C
19369,Luigi Bosca de Sangre,3,65.97,21.99,3,33109838.01999998,0.9991086956304535,C
24602,Terre del Barolo Barbrsco 10,3,65.97,21.99,3,33109903.98999998,0.9991106863137245,C
47011,Freemark Abbey Chard Napa,3,65.97,21.99,2,33109969.95999998,0.9991126769969954,C
5098,Agavero Orange Liqueur Agave,3,65.97,21.99,3,33110035.929999977,0.9991146676802662,C
22399,Truchard Vyds The Shepard Rd,3,65.97,21.99,3,33110101.899999976,0.9991166583635372,C
21385,Ch Ste Michelle Cold Crk Cha,3,65.97,21.99,3,33110167.869999975,0.9991186490468081,C
4415,Cruzan Banana Flavored Rum,6,65.94,10.99,6,33110233.809999976,0.9991206388248116,C
19568,14 Hands Moscato,6,65.94,10.99,5,33110299.749999978,0.9991226286028151,C
20793,Belle Ambiance Cab Svgn,6,65.94,10.99,2,33110365.68999998,0.9991246183808186,C
36846,Frey Natural White Organic,6,65.94,10.99,1,33110431.62999998,0.999126608158822,C
12134,Pro.mis.Q.ous Red CA,6,65.94,10.99,5,33110497.56999998,0.9991285979368256,C
8028,S S Pierce Manhattan,6,65.94,10.99,1,33110563.509999983,0.9991305877148291,C
34135,Turning Leaf RSV Merlot Cal,6,65.94,10.99,1,33110629.449999984,0.9991325774928326,C
3058,Three Olives Vodka,66,65.34,0.99,30,33110694.789999984,0.9991345491654856,C
18564,Northstar Cab Svgn,2,64.98,32.49,2,33110759.769999985,0.9991365099749285,C
23896,Riebeek Cellars Cape Rose,5,64.95,12.99,5,33110824.719999984,0.9991384698791039,C
3131,Pinnacle Key Lime Whipped,5,64.95,12.99,5,33110889.669999983,0.9991404297832792,C
21529,Ch St Sulpice Rose 13,5,64.95,12.99,5,33110954.619999982,0.9991423896874546,C
23042,Nozzole Le Bruniche Chardon,5,64.95,12.99,2,33111019.56999998,0.9991443495916299,C
16240,Domino Chard,13,64.87,4.99,4,33111084.439999983,0.9991463070817587,C
19621,Ch Rol Valentin 10,1,63.99,63.99,1,33111148.42999998,0.9991482380173734,C
19612,Ch Petit Bocq Cru Borgeos 10,2,63.98,31.99,1,33111212.40999998,0.9991501686512324,C
24424,Adaption by Odette Chard,2,63.98,31.99,2,33111276.389999982,0.9991520992850913,C
3182,Black Fig Vodka,2,63.98,31.99,1,33111340.369999982,0.9991540299189503,C
21460,Les Fiefs de Lagrange St Jul,2,63.98,31.99,1,33111404.349999983,0.9991559605528093,C
90084,Les Fiefs Lagrange St Jul 11,2,63.98,31.99,2,33111468.329999983,0.9991578911866683,C
5363,Luxardo Angioletto Hazelnut,4,63.96,15.99,4,33111532.289999984,0.9991598212170156,C
36749,Framboise Pacific Rim Infusn,4,63.96,15.99,4,33111596.249999985,0.999161751247363,C
22799,Farmers of Wine Italian Red,4,63.96,15.99,3,33111660.209999986,0.9991636812777103,C
22207,Star Insolia Chard,4,63.96,15.99,1,33111724.169999987,0.9991656113080576,C
37194,Blackstone Syrah Cal,6,63.940000000000005,10.59,5,33111788.10999999,0.9991675407348932,C
22975,L.A. Cetto Nebbiolo Priv Rsv,12,63.48,5.29,1,33111851.58999999,0.9991694562809602,C
33211,Sycamore Lane Chard Cal,12,63.48,5.29,1,33111915.06999999,0.9991713718270273,C
45576,Pacifico Sur Cab Svgn Curico,10,63.4,6.345555555555555,9,33111978.469999988,0.9991732849590476,C
1711,Ole Smoky Blackberry M'Shine,3,62.97,20.99,3,33112041.439999986,0.9991751851155667,C
46190,Napa Cellars Merlot,3,62.97,20.99,2,33112104.409999985,0.9991770852720859,C
21978,Doga Delle Clavule Vermentin,7,62.93,8.99,6,33112167.339999985,0.9991789842215817,C
4101,Flipflop Silver Rum,7,62.93,8.99,7,33112230.269999985,0.9991808831710776,C
37530,Glen Ellen Pnt Grigio RSV,9,62.91,6.99,1,33112293.179999985,0.9991827815170617,C
5683,Dr McGillicuddy's Apple Pie,128,62.72,0.49,2,33112355.899999984,0.9991846741296849,C
40246,R Mondavi Pvt Sel Cab Svgn,11,60.39,5.49,7,33112416.289999984,0.9991864964331977,C
24107,Oliver Chanzy Mers Les Meur,1,59.99,59.99,1,33112476.279999983,0.9991883066664768,C
39718,Calera Mills Vyd Pnt Nr,1,59.99,59.99,1,33112536.26999998,0.9991901168997559,C
21217,Copain Wentzel Pnt Nr,1,59.99,59.99,1,33112596.25999998,0.999191927133035,C
704,Van Winkle Special Rsv 12 Yr,1,59.99,59.99,1,33112656.249999978,0.9991937373663141,C
24691,Ch Vignot 09 St Emilion Gr C,1,59.99,59.99,1,33112716.239999976,0.9991955475995932,C
19833,Terra di Montevero Toscana,1,59.99,59.99,1,33112776.229999974,0.9991973578328722,C
20602,Pali Pnt Nr Rancho La Vina,1,59.99,59.99,1,33112836.219999973,0.9991991680661514,C
20853,The Beautiful Syrah Walla,1,59.99,59.99,1,33112896.20999997,0.9992009782994304,C
33765,Perrier Jouet Gr Brut,1,59.99,59.99,1,33112956.19999997,0.9992027885327096,C
13950,Cade Svgn Bl Napa Cuvee,2,59.98,29.99,2,33113016.17999997,0.9992045984642328,C
6090,8000 Generations Shochu,2,59.98,29.99,2,33113076.15999997,0.9992064083957561,C
22555,Jadot Savigny Beaune Blan 12,2,59.98,29.99,2,33113136.13999997,0.9992082183272795,C
2271,Jailers Tennessee Whiskey,2,59.98,29.99,2,33113196.11999997,0.9992100282588028,C
608,Cruzan Est Single Barrel Rum,2,59.98,29.99,2,33113256.09999997,0.9992118381903261,C
3475,Cazadores Anejo Tequila,2,59.98,29.99,2,33113316.079999972,0.9992136481218494,C
22548,Jadot Cote de Beaune Vill 12,2,59.98,29.99,1,33113376.059999973,0.9992154580533728,C
22630,Ryan Patrick Rsv Cab,2,59.98,29.99,1,33113436.039999973,0.9992172679848961,C
5181,Leblon Cedilla Acai Liqueur,2,59.98,29.99,2,33113496.019999973,0.9992190779164194,C
2252,Buck Bourbon 8 Yr,2,59.98,29.99,1,33113555.999999974,0.9992208878479427,C
25085,Jadot Marsannay 13,2,59.98,29.99,2,33113615.979999974,0.999222697779466,C
16445,Sans Liege Groundwork Grenac,3,59.97,19.99,1,33113675.949999973,0.9992245074092335,C
33204,Piero Broglia Gavi di Gavi,3,59.97,19.99,1,33113735.919999972,0.9992263170390009,C
5080,Hpnotiq Harmonie,3,59.97,19.99,3,33113795.88999997,0.9992281266687684,C
11263,Sequoia Grove Chard,3,59.97,19.99,2,33113855.85999997,0.9992299362985357,C
24366,Mommessin Dom Presle Bjls Fl,3,59.97,19.99,3,33113915.82999997,0.9992317459283032,C
35480,Prinz Salm Der Weib,3,59.97,19.99,3,33113975.799999967,0.9992335555580706,C
2719,Full Throttle Apple Whiskey,3,59.97,19.99,3,33114035.769999966,0.9992353651878381,C
34473,Carlo Rossi Chianti Cal,4,59.96,14.99,1,33114095.729999967,0.9992371745158497,C
40608,Pinotage Southern Right,4,59.96,14.99,1,33114155.689999968,0.9992389838438613,C
14627,Carlo Rossi Sweet Red,4,59.96,14.99,1,33114215.64999997,0.999240793171873,C
7458,New Amsterdam Citron Vodka,5,59.95,11.99,2,33114275.599999968,0.9992426021981288,C
43923,Farnum Hill Summer Cider,5,59.95,11.99,5,33114335.549999967,0.9992444112243846,C
10127,Creta Olympias Vin Crete Wh,5,59.95,11.99,4,33114395.499999966,0.9992462202506404,C
22450,Bota Brick Cab Svgn,5,59.95,11.99,5,33114455.449999966,0.999248029276896,C
24881,Monjardin El Cerezo Chard,5,59.95,11.99,5,33114515.399999965,0.9992498383031518,C
4357,Bacardi Oakheart Spiced Trav,6,59.940000000000005,9.99,5,33114575.339999966,0.9992516470276518,C
830,Bols White Creme De Menthe,6,59.940000000000005,9.99,3,33114635.279999968,0.9992534557521519,C
24123,Garnacha de Fuego 14 Rose Ar,6,59.94,9.99,5,33114695.21999997,0.9992552644766518,C
21754,Notre Dame Cousignac Blnc 13,6,59.94,9.99,5,33114755.15999997,0.9992570732011518,C
17339,Chicken & Turkey Cotes du Rh,6,59.94,9.99,6,33114815.09999997,0.9992588819256518,C
11174,Sutter Home Sweet Red,6,59.94,9.99,1,33114875.039999973,0.9992606906501518,C
2833,Old Smuggler,6,59.94,9.99,3,33114934.979999974,0.9992624993746517,C
6373,Marcus James Chard Mendoza,12,59.88,4.99,1,33114994.859999973,0.9992643062886166,C
39346,Salmon Creek Wh Znfdl Cal,12,59.88,4.99,1,33115054.739999972,0.9992661132025815,C
41171,Vendange Pnt Grigio Cal,15,59.85,3.99,4,33115114.589999974,0.999267919211279,C
354,Capt Morgan Lime Bite Rum,3,58.47,19.49,3,33115173.059999973,0.9992696835776705,C
24872,Soter Vyds Brut Rose,1,57.99,57.99,1,33115231.04999997,0.9992714334597818,C
21060,Ayala Rose Majeur,1,57.99,57.99,1,33115289.03999997,0.9992731833418931,C
16689,Louis Cheze Cote Rotie Demo,1,57.99,57.99,1,33115347.029999968,0.9992749332240043,C
17170,Zeitgeist Cab Svgn Napa Vly,1,57.99,57.99,1,33115405.019999966,0.9992766831061156,C
45645,Marina Cvetic Mntlcno Abruzo,2,57.98,28.99,1,33115462.999999966,0.9992784326864711,C
22657,Iron Horse Est Chard,2,57.98,28.99,2,33115520.979999967,0.9992801822668266,C
17282,Ch Fugue de Nenin 09,2,57.98,28.99,1,33115578.959999967,0.9992819318471821,C
15774,Paul D Zweigelt Weinland,4,57.96,14.49,3,33115636.91999997,0.9992836808240259,C
22781,Rage Znfdl,1,56.99,56.99,1,33115693.909999967,0.9992854005305531,C
4212,Margaritaville Spiced Rum,3,56.97,18.99,3,33115750.879999965,0.9992871196335689,C
22518,Justin Vyds 13 Chard C Cst,3,56.97,18.99,1,33115807.849999964,0.9992888387365846,C
4077,Blue Chair Bay Coc Spced Rum,3,56.97,18.99,1,33115864.819999963,0.9992905578396002,C
4824,Deep Eddy Sweet Tea Vodka,3,56.97,18.99,3,33115921.78999996,0.9992922769426159,C
12475,Ch Beauchene Prm Terroir CDR,3,56.97,18.99,3,33115978.75999996,0.9992939960456316,C
24430,Eden Ice Sprklng Cider Semi,6,56.94,9.49,4,33116035.699999962,0.9992957142433798,C
14923,Five Oaks Pnt Nr Cal,15,56.849999999999994,3.7900000000000005,3,33116092.549999963,0.9992974297253255,C
24658,Plumpjack Syrah Napa Valley,1,55.99,55.99,1,33116148.53999996,0.9992991192562689,C
926,Hangar One Kaffir Lime Vodk,2,55.98,27.99,1,33116204.519999962,0.9993008084854567,C
957,Hangar One Blueberry Vodka,2,55.98,27.99,2,33116260.499999963,0.9993024977146443,C
22778,Orestiadi Ludovico,2,55.98,27.99,2,33116316.479999963,0.9993041869438319,C
3777,Spring 44 Honey Vodka,2,55.98,27.99,2,33116372.459999964,0.9993058761730196,C
15859,Roland Lavantureux Chablis,2,55.98,27.99,2,33116428.439999964,0.9993075654022072,C
2263,Prichards Tennesse Whiskey,2,55.98,27.99,1,33116484.419999965,0.9993092546313949,C
21003,Bonpas Ventoux Rouge Rhone,4,55.96,13.99,1,33116540.379999965,0.9993109432570708,C
20605,Viu Manent Cab Svgn La Capil,4,55.96,13.99,4,33116596.339999966,0.9993126318827469,C
22418,Pizzolato Moscato,4,55.96,13.99,2,33116652.299999967,0.9993143205084228,C
22099,Serbal Rose,4,55.96,13.99,4,33116708.259999968,0.9993160091340988,C
22108,Emmolo Svgn Blanc,4,55.96,13.99,2,33116764.21999997,0.9993176977597749,C
17433,Vino Pnt Grigio,4,55.96,13.99,4,33116820.17999997,0.9993193863854508,C
12595,Yellow Tail Svgn Bl,7,55.93,7.989999999999999,3,33116876.10999997,0.9993210741058592,C
