SKU,avg_daily_demand,std_daily_demand,lead_time_days,safety_stock_units,reorder_point_units,EOQ_units,annual_demand_units,days_on_hand_eoq,inventory_turns_eoq
7995,5.6,5.913045117712409,7,26,65,648,1362.6666666666665,115.71428571428572,2.102880658436214
7996,9.642857142857142,9.671755639120393,7,42,110,1006,3285.0,104.32592592592593,3.265407554671968
800,17.51923076923077,21.93796099754978,7,95,218,581,5541.916666666666,33.1635565312843,9.538582903040734
8000,16.90740740740741,14.738306549400274,7,64,182,404,5554.083333333333,23.89485213581599,13.74773102310231
8008,1.2,0.42163702135578396,7,2,10,121,73.0,100.83333333333334,0.6033057851239669
8010,1.0,0.0,7,0,7,42,48.666666666666664,42.0,1.1587301587301586
8011,3.7142857142857144,3.4956802227578287,7,15,41,252,316.3333333333333,67.84615384615384,1.2552910052910051
8016,12.571428571428571,15.724742683666799,7,68,156,1011,4282.666666666666,80.42045454545455,4.236069897790966
8017,12.0,0.0,7,0,84,115,73.0,9.583333333333334,0.6347826086956522
8018,13.89655172413793,11.9863806561497,7,52,149,1078,4903.166666666666,77.57320099255584,4.54839208410637
802,6.547169811320755,6.857242206758343,7,30,76,562,2110.9166666666665,85.83861671469741,3.7560794780545668
8021,6.208333333333333,5.546547069769004,7,24,67,277,1812.8333333333333,44.61744966442953,6.544524669073406
8023,56.333333333333336,53.544818788073414,7,233,627,2828,19533.583333333332,50.20118343195266,6.907207685054219
8027,22.925925925925927,19.315505406964768,7,84,244,2751,7531.166666666666,119.99515347334409,2.7376105658548404
8028,6.0,0.0,7,0,42,82,36.5,13.666666666666666,0.4451219512195122
803,1.0,0.0,7,0,7,43,12.166666666666666,43.0,0.28294573643410853
8032,15.25925925925926,15.3046856620623,7,67,174,1120,5012.666666666666,73.39805825242718,4.475595238095238
8033,63.36666666666667,58.68559337739116,7,255,699,3933,23128.833333333332,62.067332982640714,5.880710229680481
8036,7.51063829787234,5.376568893074806,7,23,76,598,2147.4166666666665,79.62039660056658,3.590997770345596
8038,2.3636363636363638,1.3618169680781096,7,6,23,221,158.16666666666666,93.5,0.7156862745098039
804,1.7894736842105263,1.0316624861746775,7,4,17,163,206.83333333333331,91.08823529411765,1.2689161554192228
8040,15.423728813559322,16.52396732631277,7,72,180,1069,5535.833333333333,69.3087912087912,5.178515746803866
8043,3.888888888888889,7.5571893658364235,7,33,60,267,212.91666666666666,68.65714285714286,0.7974406991260924
8050,6.416666666666667,6.286877022420231,7,27,72,456,1873.6666666666665,71.06493506493506,4.10891812865497
8053,141.71666666666667,114.0150289924894,7,496,1488,10222,51726.58333333333,72.12983652828413,5.060319246070566
8057,4.794871794871795,4.105064184250366,7,18,52,302,1137.5833333333333,62.98395721925134,3.7668322295805736
8059,2.3870967741935485,1.3336021234445878,7,6,23,173,450.16666666666663,72.47297297297297,2.602119460500963
806,2.3,1.5721942856386648,7,7,23,294,559.6666666666666,127.82608695652175,1.9036281179138321
8060,1.0,0.0,7,0,7,24,6.083333333333333,24.0,0.2534722222222222
8063,2.608695652173913,1.5296800151066239,7,7,25,606,365.0,232.29999999999998,0.6023102310231023
8064,140.88333333333333,116.26913426150944,7,506,1492,10192,51422.416666666664,72.34354666982136,5.045370552066981
8065,3.090909090909091,2.5866791627314534,7,11,33,646,206.83333333333331,209.0,0.3201754385964912
8066,37.224137931034484,38.099151854743646,7,166,427,1692,13133.916666666666,45.45437702640111,7.762362096138691
8068,186.48333333333332,173.46747769887307,7,755,2060,2298,68066.41666666666,12.322817052462241,29.61985059472004
807,20.21153846153846,27.52990284268914,7,120,261,839,6393.583333333333,41.51094196003806,7.620480731029002
8072,5.029411764705882,8.986472305191764,7,39,74,223,1040.25,44.33918128654971,4.664798206278027
8075,3.5294117647058822,2.9256990267300074,7,13,38,382,730.0,108.23333333333333,1.9109947643979057
8077,4.883720930232558,3.7809629809246905,7,16,50,506,1277.5,103.60952380952381,2.524703557312253
8078,8.333333333333334,7.913701198975524,7,34,92,507,2585.4166666666665,60.839999999999996,5.099441157133464
8079,2.727272727272727,3.4085454109021076,7,15,34,270,182.5,99.00000000000001,0.6759259259259259
808,1.0,0.0,7,0,7,37,6.083333333333333,37.0,0.1644144144144144
8082,51.65,60.96256839867158,7,265,627,1006,18852.25,19.47725072604066,18.739811133200796
8085,5.98,4.722892576135338,7,21,63,321,1818.9166666666665,53.67892976588628,5.666407061266874
809,7.387755102040816,5.544578156972405,7,24,76,472,2202.1666666666665,63.88950276243094,4.665607344632768
8092,42.327586206896555,40.41815986290029,7,176,472,3612,14934.583333333332,85.33441955193481,4.134712993724621
8096,20.839285714285715,18.992607926352708,7,83,229,2671,7099.25,128.1713796058269,2.6578996630475475
8097,6.531914893617022,5.919206262262546,7,26,72,521,1867.5833333333333,79.76221498371335,3.584612923864363
810,7.581818181818182,7.754785640925243,7,34,87,618,2536.75,81.51079136690647,4.104773462783172
8100,1.8,1.820517979665599,7,8,21,91,164.25,50.55555555555556,1.804945054945055
8101,38.94915254237288,31.765533115265352,7,138,411,3748,13979.5,96.22802436901654,3.7298559231590183
8102,12.208333333333334,13.471732949122847,7,59,144,525,3564.833333333333,43.003412969283275,6.79015873015873
8103,88.61666666666666,80.06461197305262,7,348,968,8084,32345.083333333332,91.22437464735754,4.001123618670625
8107,10.137931034482758,8.285367096573625,7,36,107,430,3577.0,42.41496598639456,8.31860465116279
811,30.322033898305083,29.157976774547276,7,127,339,838,10883.083333333332,27.636668529904977,12.986972951471756
8110,8.208333333333334,6.696961309440413,7,29,86,730,2396.833333333333,88.93401015228426,3.2833333333333328
8111,475.73333333333335,398.16549096084447,7,1733,5063,18729,173642.66666666666,39.36869394618834,9.27132610746258
8112,60.483333333333334,60.42939336052368,7,263,686,1286,22076.416666666664,21.262055662717003,17.166731467081387
8113,5.947368421052632,6.062500458271601,7,26,68,391,1374.8333333333333,65.7433628318584,3.5161977834612106
8114,1.9,1.1972189997378646,7,5,18,170,115.58333333333333,89.47368421052632,0.6799019607843138
8118,13.0,10.498299181976368,7,46,137,1145,4507.75,88.07692307692308,3.9368995633187773
8119,1.0,0.0,7,0,7,43,12.166666666666666,43.0,0.28294573643410853
812,19.6,15.874721404201615,7,69,206,794,7154.0,40.51020408163265,9.01007556675063
8120,12.4,9.797958971132713,7,43,130,916,3771.6666666666665,73.87096774193549,4.117540029112082
8123,13.953488372093023,12.478464283511078,7,54,152,807,3650.0,57.835,4.522924411400248
8124,9.378378378378379,8.317823404364042,7,36,102,614,2110.9166666666665,65.46974063400576,3.437975027144408
8128,2.5806451612903225,2.66801041412744,7,12,30,168,486.66666666666663,65.10000000000001,2.8968253968253967
8130,55.857142857142854,46.09532753738952,7,201,592,5432,19028.666666666664,97.24808184143222,3.5030682376043196
8131,7.0625,5.825133547916633,7,25,74,479,2062.25,67.82300884955752,4.305323590814196
8135,7.830188679245283,7.032167433293194,7,31,86,678,2524.583333333333,86.58795180722892,3.7235742379547685
814,1.3333333333333333,0.5773502691896257,7,3,12,52,24.333333333333332,39.0,0.46794871794871795
8143,7.357142857142857,18.771828176846423,7,82,134,306,1879.75,41.59223300970874,6.14297385620915
8144,6.5,5.333968458117756,7,23,68,333,1660.75,51.23076923076923,4.987237237237237
8149,3.3870967741935485,2.8481270963545935,7,12,36,253,638.75,74.6952380952381,2.524703557312253
8151,2.9130434782608696,2.353199823031318,7,10,30,907,407.5833333333333,311.35820895522386,0.4493752296949651
8152,2.9722222222222223,3.093644278296217,7,13,34,342,650.9166666666666,115.06542056074765,1.9032651072124755
8154,4.209302325581396,3.467935707750318,7,15,44,301,1101.0833333333333,71.50828729281767,3.658084163898117
8155,32.083333333333336,21.740606127756884,7,95,320,2167,11710.416666666666,67.54285714285714,5.403976311336717
8159,71.06666666666666,64.47148013976745,7,281,778,1413,25939.333333333332,19.882739212007507,18.357631516867183
8166,10.142857142857142,10.026199445686055,7,44,115,556,3455.333333333333,54.816901408450704,6.214628297362109
8170,18.17241379310345,12.79547333751411,7,56,183,2071,6411.833333333333,113.96394686907021,3.0960083695477225
8171,56.86666666666667,47.731759908417395,7,208,606,6475,20756.333333333332,113.86283704572098,3.2056113256113252
8172,66.2542372881356,57.87668020063151,7,252,716,6931,23779.75,104.61217702737272,3.430926273265041
8173,5.978260869565218,5.658775409082321,7,25,67,385,1672.9166666666665,64.39999999999999,4.345238095238095
8178,42.16949152542373,53.148507794400764,7,231,526,1074,15135.333333333332,25.468649517684888,14.092489137181873
818,72.0,67.88225099390856,7,295,799,419,876.0,5.819444444444445,2.090692124105012
8184,71.58333333333333,67.39996772786701,7,293,794,5124,26127.916666666664,71.58090803259604,5.099125032526671
8187,8.894736842105264,8.867444893957245,7,39,101,578,3084.25,64.98224852071006,5.336072664359862
8189,6.555555555555555,6.081101707733393,7,26,72,335,1794.5833333333333,51.10169491525424,5.356965174129353
8191,5.0,3.3036776044713734,7,14,49,343,1095.0,68.6,3.192419825072886
82,3.0,0.0,7,0,21,10,18.25,3.3333333333333335,1.825
8200,16.43859649122807,17.49695641273857,7,76,191,1953,5700.083333333333,118.80576307363928,2.9186294589520396
8202,34.71666666666667,32.30841400965403,7,141,384,1131,12671.583333333332,32.57801248199712,11.203875626289419
8203,60.166666666666664,50.96564700993449,7,222,643,3833,21960.833333333332,63.70637119113574,5.729411253152448
8205,21.436363636363637,24.37193561847819,7,106,256,2638,7172.25,123.06191687871076,2.7188210765731613
8207,24.0,0.0,7,0,168,271,146.0,11.291666666666666,0.5387453874538746
821,8.51923076923077,6.7924132550997145,7,30,90,372,2694.9166666666665,43.665914221218955,7.24439964157706
8212,2.217391304347826,1.5942088872806428,7,7,23,159,310.25,71.70588235294117,1.95125786163522
8214,19.406779661016948,17.503811057012104,7,76,212,1181,6965.416666666666,60.85502183406114,5.897897262207168
8218,5.313725490196078,6.3670721562691,7,28,65,321,1648.5833333333333,60.40959409594096,5.135773624091381
822,11.807017543859649,10.815726969311248,7,47,130,551,4094.083333333333,46.667161961367015,7.430278281911675
8221,1.3571428571428572,1.0818177620697813,7,5,14,54,115.58333333333333,39.78947368421053,2.140432098765432
8223,7.466666666666667,8.362796400508842,7,36,88,494,2044.0,66.16071428571428,4.137651821862348
8228,1.4,0.8944271909999159,7,4,14,25,42.58333333333333,17.857142857142858,1.7033333333333331
823,1.2142857142857142,0.5789342235218394,7,3,12,86,103.41666666666666,70.82352941176471,1.2025193798449612
8231,2.085714285714286,2.240948178672545,7,10,25,250,444.0833333333333,119.86301369863013,1.7763333333333333
8232,12.781818181818181,12.588488140759143,7,55,144,1024,4276.583333333333,80.11379800853486,4.176350911458333
8233,11.030303030303031,11.097535899031959,7,48,125,448,2214.333333333333,40.61538461538461,4.942708333333333
8235,6.0,0.0,7,0,42,96,36.5,16.0,0.3802083333333333
8236,137.61666666666667,111.17707538155281,7,484,1447,8211,50230.08333333333,59.66573816155989,6.117413632119514
8237,1.9473684210526316,2.172394587917682,7,9,23,67,225.08333333333331,34.4054054054054,3.3594527363184077
824,11.357142857142858,10.23084208998115,7,45,124,535,3869.0,47.10691823899371,7.2317757009345796
8242,4.344827586206897,5.1773949742328735,7,23,53,325,766.5,74.8015873015873,2.3584615384615386
8246,4.25,4.960097186806333,7,22,52,442,1034.1666666666665,104.0,2.3397435897435894
825,4.027777777777778,3.6838342688881816,7,16,44,205,882.0833333333333,50.89655172413793,4.3028455284552845
8252,4.232558139534884,3.7596682306917244,7,16,46,329,1107.1666666666665,77.73076923076923,3.3652482269503543
8254,2.2142857142857144,2.359223191208086,7,10,26,161,188.58333333333331,72.70967741935483,1.1713250517598341
8258,10.877551020408163,7.915261242954504,7,34,110,465,3242.4166666666665,42.748592870544094,6.9729390681003585
826,1.0,0.0,7,0,7,64,24.333333333333332,64.0,0.3802083333333333
8261,1.5,0.7071067811865476,7,3,14,30,18.25,20.0,0.6083333333333333
8262,4.2592592592592595,4.243464165065573,7,18,48,360,1399.1666666666665,84.52173913043478,3.8865740740740735
8264,22.338983050847457,17.165131225320305,7,75,231,1196,8017.833333333333,53.53869499241275,6.703874024526198
8265,9.8,9.876792009967774,7,43,112,773,2980.833333333333,78.87755102040816,3.8561880120741696
8267,6.285714285714286,6.447861109855427,7,28,72,359,1606.0,57.11363636363637,4.4735376044568245
8268,1.0,0.0,7,0,7,52,6.083333333333333,52.0,0.11698717948717949
827,1.4285714285714286,1.1338934190276817,7,5,15,110,60.83333333333333,77.0,0.553030303030303
8272,8.363636363636363,9.080448527167889,7,40,99,499,559.6666666666666,59.663043478260875,1.1215764863059452
8273,5.655172413793103,4.79043587391262,7,21,61,274,997.6666666666666,48.451219512195124,3.6411192214111923
8274,12.0,0.0,7,0,84,180,73.0,15.0,0.40555555555555556
8275,3.4705882352941178,4.806783679391393,7,21,45,198,717.8333333333333,57.050847457627114,3.625420875420875
828,1.0,0.0,7,0,7,78,30.416666666666664,78.0,0.3899572649572649
8280,5.405405405405405,5.712848382080225,7,25,63,397,1216.6666666666665,73.44500000000001,3.06465155331654
8282,4.857142857142857,9.771191865693279,7,43,77,646,206.83333333333331,133.0,0.3201754385964912
8283,1.7857142857142858,1.4769288003552106,7,6,18,104,152.08333333333331,58.239999999999995,1.4623397435897434
8288,17.67241379310345,20.76382475924869,7,90,214,912,6235.416666666666,51.60585365853658,6.8370796783625725
8289,1.894736842105263,1.5236920380774408,7,7,20,85,219.0,44.861111111111114,2.5764705882352943
829,37.4,29.202739597510366,7,127,389,390,1137.5833333333333,10.427807486631016,2.9168803418803417
8295,4.241379310344827,4.188889832587705,7,18,48,193,748.25,45.50406504065041,3.876943005181347
8296,9.907407407407407,9.852245254147332,7,43,112,482,3254.583333333333,48.65046728971963,6.752247579529737
8298,4.487179487179487,2.972432947070684,7,13,44,440,1064.5833333333333,98.05714285714285,2.4195075757575757
830,2.0,1.7320508075688772,7,8,22,85,36.5,42.5,0.4294117647058823
831,1.72,1.242309676905615,7,5,17,229,261.5833333333333,133.13953488372093,1.1422852983988354
8312,20.365384615384617,30.189615696918068,7,131,274,1152,6442.25,56.56657223796034,5.592230902777778
832,1.3333333333333333,0.5163977794943222,7,2,11,99,48.666666666666664,74.25,0.49158249158249157
8322,3.8974358974358974,4.134545553815099,7,18,45,457,924.6666666666666,117.25657894736842,2.023340627279358
8323,8.232142857142858,8.040784836023208,7,35,93,584,2804.4166666666665,70.94143167028199,4.802083333333333
8327,2.0,1.9999999999999998,7,9,23,93,73.0,46.5,0.7849462365591398
8329,31.071428571428573,28.913152427143974,7,126,344,1329,7938.75,42.772413793103446,5.973476297968397
833,1.7222222222222223,1.4061024795535124,7,6,18,194,188.58333333333331,112.64516129032258,0.9720790378006872
8337,1.9473684210526316,1.3933845369589317,7,6,20,163,225.08333333333331,83.7027027027027,1.380879345603272
8338,10.051724137931034,8.73673915201114,7,38,108,572,3546.583333333333,56.905660377358494,6.200320512820512
8339,17.25925925925926,17.1301182244708,7,75,196,513,5669.666666666666,29.723175965665234,11.05198180636777
834,1.7777777777777777,0.9428090415820634,7,4,16,197,194.66666666666666,110.8125,0.988155668358714
8342,11.928571428571429,14.8872821170007,7,65,148,739,4063.6666666666665,61.952095808383234,5.498872350022553
8345,18.46153846153846,21.298496254073108,7,93,222,1209,5840.0,65.48750000000001,4.830438378825476
8346,8.28,9.87687466060112,7,43,101,542,2518.5,65.45893719806764,4.6466789667896675
8348,38.0,0.0,7,0,266,160,231.16666666666666,4.2105263157894735,1.4447916666666667
835,12.0,0.0,7,0,84,121,73.0,10.083333333333334,0.6033057851239669
8351,3.5853658536585367,2.6170174794610905,7,11,36,403,894.25,112.40136054421768,2.218982630272953
8358,18.423728813559322,18.970215665825954,7,83,212,813,6612.583333333333,44.1278748850046,8.133558835588355
8359,6.871794871794871,7.3383616670763185,7,32,80,639,1630.3333333333333,92.98880597014926,2.5513823682837766
836,1.25,0.4629100498862757,7,2,11,110,60.83333333333333,88.0,0.553030303030303
8361,7.830188679245283,6.541982318534897,7,28,83,580,2524.583333333333,74.07228915662651,4.352729885057471
8366,2.4,1.9226418606016906,7,8,25,311,438.0,129.58333333333334,1.4083601286173633
8367,3.775,3.067509638878969,7,13,39,350,918.5833333333333,92.71523178807948,2.6245238095238093
8368,23.134615384615383,19.760357270480043,7,86,248,2712,7318.25,117.22693266832918,2.6984697640117994
8369,2.606060606060606,2.474108348721236,7,11,29,171,523.1666666666666,65.61627906976744,3.0594541910331383
837,1.263157894736842,0.5619514869490163,7,2,11,171,146.0,135.375,0.8538011695906432
8370,12.785714285714286,13.289386449636874,7,58,148,969,4355.666666666666,75.7877094972067,4.49501203990368
8379,8.0,6.925195544772245,7,30,86,631,2384.6666666666665,78.875,3.77918647649234
838,2.6875,3.497022543059548,7,15,34,218,261.5833333333333,81.11627906976744,1.1999235474006116
8386,8.588235294117647,8.027892551817658,7,35,95,629,2664.5,73.23972602739727,4.236089030206677
8387,8.964285714285714,8.480918230119544,7,37,100,506,3053.833333333333,56.44621513944224,6.0352437417654805
8393,3.625,5.103762053306776,7,22,47,157,705.6666666666666,43.310344827586206,4.494692144373673
8395,3.4,5.775095162673169,7,25,49,141,620.5,41.470588235294116,4.400709219858156
8398,3.5945945945945947,3.2357332971012878,7,14,39,173,809.0833333333333,48.12781954887218,4.676782273603083
840,1.4444444444444444,1.0137937550497031,7,4,14,120,79.08333333333333,83.07692307692308,0.6590277777777778
8401,2.3333333333333335,1.7875688235283624,7,8,24,278,425.8333333333333,119.14285714285714,1.5317745803357314
8402,4.75,5.678908345800274,7,25,58,96,115.58333333333333,20.210526315789473,1.2039930555555556
8408,5.4186046511627906,5.737232442727295,7,25,63,283,1417.4166666666665,52.2274678111588,5.0085394581861005
8409,2.2432432432432434,1.2339053944782488,7,5,21,349,504.91666666666663,155.57831325301203,1.4467526265520534
8411,1.0,0.0,7,0,7,33,6.083333333333333,33.0,0.18434343434343434
8412,1.5,1.2692955176439846,7,6,16,60,91.25,40.0,1.5208333333333333
8413,12.018518518518519,10.996553046108449,7,48,132,663,3948.083333333333,55.164869029275806,5.954876822523881
8419,1.0,0.0,7,0,7,102,36.5,102.0,0.35784313725490197
842,1.25,0.4629100498862757,7,2,11,105,60.83333333333333,84.0,0.5793650793650793
8420,3.727272727272727,5.724250645678039,7,25,51,187,748.25,50.170731707317074,4.001336898395722
8421,27.763636363636362,25.786131526938647,7,112,306,1643,9289.25,59.1781270464964,5.6538344491783326
8422,24.0,16.97056274847714,7,74,242,361,292.0,15.041666666666666,0.8088642659279779
8423,5.255813953488372,5.39882272553058,7,23,60,617,1374.8333333333333,117.39380530973452,2.228254997298757
8424,6.62962962962963,6.576964650291273,7,29,75,405,2177.833333333333,61.089385474860336,5.377366255144032
8425,2.0,1.0488088481701516,7,5,19,152,255.5,76.0,1.680921052631579
8432,3.6666666666666665,2.0816659994661326,7,9,35,368,66.91666666666666,100.36363636363637,0.181838768115942
8434,1.0,0.0,7,0,7,64,60.83333333333333,64.0,0.9505208333333333
8437,1.411764705882353,0.7952062255644572,7,3,13,82,146.0,58.08333333333333,1.7804878048780488
8438,10.175,27.04212051691365,7,118,189,2236,2475.9166666666665,219.75429975429975,1.1072972570065593
844,1.1666666666666667,0.5773502691896257,7,3,11,131,85.16666666666666,112.28571428571428,0.6501272264631043
8440,9.807692307692308,9.775997941213282,7,43,112,559,3102.5,56.996078431372545,5.5500894454382825
8441,26.5,50.8948865180404,7,221,406,1224,9350.083333333332,46.18867924528302,7.638956971677559
8442,6.923076923076923,7.348058710809013,7,32,80,550,2190.0,79.44444444444444,3.981818181818182
8443,2.8,2.311098541946716,7,10,30,244,596.1666666666666,87.14285714285715,2.4433060109289615
8444,2.5483870967741935,1.7095556864756678,7,7,25,193,480.5833333333333,75.73417721518987,2.49006908462867
8446,4.0285714285714285,2.706046761537992,7,12,40,535,857.75,132.80141843971631,1.6032710280373832
8447,1.5789473684210527,1.4265650070355174,7,6,17,129,182.5,81.7,1.4147286821705427
8448,9.283018867924529,8.321375067791859,7,36,101,745,2993.0,80.2540650406504,4.01744966442953
845,1.2,0.6324555320336759,7,3,11,121,73.0,100.83333333333334,0.6033057851239669
8450,14.709090909090909,12.120800498061366,7,53,156,718,4921.416666666666,48.81334981458591,6.8543407613741865
8451,20.559322033898304,21.447828590712277,7,93,237,929,7379.083333333333,45.186314921681785,7.943039110154287
8452,7.434782608695652,6.784466486559306,7,30,82,493,2080.5,66.30994152046783,4.220081135902637
8454,1.8148148148148149,1.1447887624104767,7,5,18,134,298.0833333333333,73.83673469387755,2.224502487562189
8455,6.264705882352941,6.60719912019486,7,29,73,391,1295.75,62.413145539906104,3.3139386189258313
8456,6.0,0.0,7,0,42,74,36.5,12.333333333333334,0.49324324324324326
8458,1.9583333333333333,1.7810394294555534,7,8,22,121,285.91666666666663,61.787234042553195,2.3629476584022036
8460,4.0,2.8284271247461903,7,12,40,78,48.666666666666664,19.5,0.6239316239316239
8462,15.218181818181819,14.977379127266746,7,65,172,642,5091.75,42.18637992831541,7.93107476635514
8464,4.555555555555555,4.087922591134904,7,18,50,353,997.6666666666666,77.48780487804878,2.826251180358829
8467,12.6,34.78864757359791,7,151,239,1968,1916.25,156.1904761904762,0.973704268292683
8469,8.823529411764707,8.315541791977095,7,36,98,456,2737.5,51.68,6.003289473684211
847,1.125,0.3415650255319867,7,1,9,69,109.5,61.333333333333336,1.5869565217391304
8470,9.821428571428571,10.408226017490628,7,45,114,1549,3345.833333333333,157.71636363636364,2.1599956961480524
8472,13.685185185185185,14.328786271097604,7,62,158,585,4495.583333333333,42.74695534506089,7.684757834757834
8473,7.087719298245614,6.387154244917758,7,28,78,352,2457.6666666666665,49.663366336633665,6.982007575757575
8474,6.290909090909091,4.744090777630346,7,21,65,324,2104.833333333333,51.50289017341041,6.496399176954732
8475,36.44,39.32863110368573,7,171,426,3519,11083.833333333332,96.56970362239298,3.149711092166335
8476,5.826923076923077,6.626509902215712,7,29,70,519,1843.25,89.06930693069307,3.5515414258188827
8480,16.833333333333332,17.225490243365897,7,75,193,827,6144.166666666666,49.128712871287135,7.429463925836355
8482,4.702702702702703,2.9894710128945783,7,13,46,327,1058.5,69.5344827586207,3.2370030581039755
8485,7.7,6.984677106761219,7,30,84,510,2342.083333333333,66.23376623376623,4.592320261437908
849,1.25,0.5,7,2,11,78,30.416666666666664,62.4,0.3899572649572649
8491,3.7435897435897436,3.1599296187860757,7,14,40,295,888.1666666666666,78.8013698630137,3.0107344632768362
8495,3.0,2.0,7,9,30,815,328.5,271.6666666666667,0.4030674846625767
8496,7.090909090909091,6.658470340305442,7,29,79,435,1423.5,61.34615384615385,3.2724137931034485
8497,13.678571428571429,12.465380631401285,7,54,150,961,4659.833333333333,70.25587467362924,4.848942074228234
8498,27.4,30.36400634560486,7,132,324,1240,10001.0,45.25547445255474,8.06532258064516
8500,10.470588235294118,10.080382812525466,7,44,117,854,3248.5,81.56179775280899,3.803864168618267
8501,2.1818181818181817,1.8877596148970779,7,8,23,180,146.0,82.5,0.8111111111111111
8504,46.68333333333333,53.980690730588215,7,235,562,1613,17039.416666666664,34.55194573366655,10.563804505063029
8506,17.056603773584907,18.093151163162883,7,79,198,577,5499.333333333333,33.828539823008846,9.530906990179087
8508,1.0,0.0,7,0,7,33,12.166666666666666,33.0,0.3686868686868687
8512,108.15,114.88827660686238,7,500,1257,1992,39474.75,18.41886269070735,19.81664156626506
8513,33.0,37.45848276471543,7,163,394,1623,11844.25,49.18181818181818,7.297751078250154
8515,7.851851851851852,8.71867959409167,7,38,93,493,2579.333333333333,62.7877358490566,5.231913455037187
8517,13.517241379310345,14.161030514724535,7,62,157,669,4769.333333333333,49.49234693877551,7.1290483308420525
852,1.0,0.0,7,0,7,62,18.25,62.0,0.29435483870967744
8520,6.05,3.9739536600604306,7,17,59,416,1472.1666666666665,68.7603305785124,3.5388621794871793
8523,7.659574468085107,6.454781159341199,7,28,82,937,2190.0,122.33055555555555,2.3372465314834576
8526,14.616666666666667,13.559775592696722,7,59,161,601,5335.083333333333,41.11744583808438,8.877010537992234
8527,1.0,0.0,7,0,7,135,18.25,135.0,0.13518518518518519
853,2.0,0.0,7,0,14,49,12.166666666666666,24.5,0.24829931972789115
8534,8.404255319148936,12.284064570335735,7,53,112,896,2402.9166666666665,106.6126582278481,2.681826636904762
8535,1.6,0.8432740427115678,7,4,15,201,97.33333333333333,125.625,0.48424543946932
8537,11.0,11.94896555262328,7,52,129,658,3680.4166666666665,59.81818181818182,5.593338399189463
854,6.133333333333334,6.051295879246181,7,26,69,458,1679.0,74.67391304347825,3.665938864628821
8543,2.607142857142857,2.6011291809275865,7,11,29,212,444.0833333333333,81.31506849315068,2.0947327044025155
8544,2.2142857142857144,2.607048771446997,7,11,26,153,188.58333333333331,69.09677419354838,1.2325708061002176
855,3.0833333333333335,2.1957751641341994,7,10,32,351,675.25,113.83783783783784,1.9237891737891737
8550,210.0,0.0,7,0,1470,452,1277.5,2.1523809523809523,2.8263274336283186
856,4.1,8.143845665422583,7,35,64,129,249.41666666666666,31.463414634146343,1.9334625322997416
8562,12.116666666666667,10.8769569315317,7,47,132,732,4422.583333333333,60.41265474552957,6.0417805100182145
8563,1.3333333333333333,0.5773502691896257,7,3,12,67,24.333333333333332,50.25,0.36318407960199
8565,2.5555555555555554,2.6171880334844837,7,11,29,210,279.8333333333333,82.17391304347827,1.3325396825396825
8567,3.789473684210526,3.059393110077792,7,13,40,416,876.0,109.77777777777779,2.105769230769231
857,25.016949152542374,23.703987388582107,7,103,278,867,8979.0,34.65650406504065,10.356401384083044
8570,1.125,0.3535533905932738,7,2,10,100,54.75,88.88888888888889,0.5475
8576,24.87719298245614,61.991955173761575,7,270,444,1859,8626.166666666666,74.72708039492242,4.640218755603371
8579,4.190476190476191,3.4938140123764194,7,15,44,491,1070.6666666666665,117.17045454545453,2.1805838424983026
858,13.090909090909092,11.918352992219102,7,52,144,855,4380.0,65.3125,5.12280701754386
8580,3.0,0.0,7,0,21,48,18.25,16.0,0.3802083333333333
859,5.282608695652174,3.7633498285924945,7,16,53,347,1478.25,65.6872427983539,4.260086455331412
8590,26.859649122807017,25.325339228084268,7,110,298,1632,9313.583333333332,60.760287393860224,5.706852532679738
8599,15.660377358490566,14.053391865730676,7,61,171,1298,5049.166666666666,82.8843373493976,3.889958911145351
86,1.0,0.0,7,0,7,6,6.083333333333333,6.0,1.0138888888888888
860,7.722222222222222,5.355651831098407,7,23,77,392,845.5833333333333,50.76258992805755,2.1571003401360542
8606,89.48333333333333,98.89139594570598,7,430,1056,8123,32661.416666666664,90.77668094617248,4.020856415938282
8609,13.0,12.752896284231424,7,55,146,840,3558.75,64.61538461538461,4.236607142857143
861,3.380952380952381,3.2322776872693115,7,14,38,365,431.91666666666663,107.95774647887325,1.1833333333333331
8612,9.956521739130435,8.159402270425698,7,36,106,302,2786.1666666666665,30.33187772925764,9.225717439293598
8616,2.8,0.8366600265340756,7,4,24,80,85.16666666666666,28.571428571428573,1.0645833333333332
8617,4.3076923076923075,7.619759100190719,7,33,63,392,1022.0,91.0,2.607142857142857
8618,2.0,2.0,7,9,23,61,48.666666666666664,30.5,0.7978142076502732
8619,21.366666666666667,18.823863926073848,7,82,232,1600,7798.833333333333,74.88299531981279,4.874270833333333
862,1.5,0.7071067811865476,7,3,14,68,18.25,45.333333333333336,0.26838235294117646
8620,15.735849056603774,13.754930505369597,7,60,170,920,5073.5,58.4652278177458,5.514673913043478
8621,11.214285714285714,11.819420514504985,7,51,130,1102,3820.333333333333,98.26751592356689,3.466727162734422
8622,5.0,8.661814303425524,7,38,73,127,1155.8333333333333,25.4,9.101049868766404
8623,12.97872340425532,27.941312223474004,7,122,213,1575,3710.833333333333,121.35245901639344,2.356084656084656
8626,20.083333333333332,16.62068515859809,7,72,213,874,7330.416666666666,43.518672199170126,8.387204424103738
