SKU,Description,total_qty,total_revenue,avg_price,n_transactions,annual_demand_units,unit_cost_est,order_cost_S,holding_cost_H,EOQ_units
3630,Stolichnaya Razberi,1969,52581.31,26.693631010794896,1019,11978.083333333332,24.99,200.0,4.998,979
6654,Veuve Clicquot Brut Yellow,1177,51277.23,44.02361344537815,476,7160.083333333333,39.99,200.0,7.998000000000001,598
3243,Burnetts Vodka,4307,51236.43,12.03144385026738,1496,26200.916666666664,10.49,200.0,2.0980000000000003,2235
39335,Phillips Seven Deadly Znfdl,3415,51190.85,14.99,1021,20774.583333333332,14.99,200.0,2.998,1665
3878,Smirnoff 80 Proof,4376,49008.24,11.249445843828715,1588,26620.666666666664,10.99,200.0,2.198,2201
1180,Evan Williams Black Label B,2660,48852.399999999994,18.463162675474813,1211,16181.666666666666,16.99,200.0,3.3979999999999997,1380
1883,Seagrams 7 Crown,2663,47907.369999999995,17.99,1188,16199.916666666666,17.99,200.0,3.598,1342
508,Bacardi Superior Rum,3625,47883.75,13.287001153402537,867,22052.083333333332,12.99,200.0,2.5980000000000003,1843
482,Absolut 80 Proof,2191,47778.09,21.769448621553884,798,13328.583333333332,21.99,200.0,4.398,1101
3684,Fleischmanns Royal Vodka,4730,47546.2,10.051114842175958,1489,28774.166666666664,9.99,200.0,1.9980000000000002,2400
3246,Bentley's Vodka,5403,47492.37,8.79,1475,32868.25,8.79,200.0,1.758,2735
2760,Jack Daniels Tennessee Honey,1208,46811.92,38.77296703296703,728,7348.666666666666,38.99,200.0,7.798000000000001,614
5440,Jagermeister Liqueur,1212,46787.880000000005,38.72381294964029,695,7373.0,34.99,200.0,6.998000000000001,649
497,Capt Morgan Spiced Rum,2339,46756.61,19.99,604,14228.916666666666,19.99,200.0,3.9979999999999998,1193
3728,Absolut Citron,1812,46736.88,25.777144362486826,949,11023.0,24.99,200.0,4.998,939
22143,Simi Cab Svgn,2887,46523.13,16.23644549763033,844,17562.583333333332,18.99,200.0,3.798,1360
5391,Kamora Coffee,2902,46412.98,15.993770739064859,1326,17653.833333333332,15.99,200.0,3.1980000000000004,1486
3040,Tito's Handmade Vodka,1940,46380.6,23.906160388821387,823,11801.666666666666,23.99,200.0,4.798,992
3276,Gordons London Dry,3090,46319.1,14.99,1123,18797.5,14.99,200.0,2.998,1584
5242,Cointreau Liqueur,1388,46250.12,33.35662606577345,821,8443.666666666666,29.99,200.0,5.998,750
1384,Bulleit 95 Rye,1744,45659.56,26.24832376578645,871,10609.333333333332,25.99,200.0,5.198,904
3798,Ciroc Apple Vodka,1675,45622.25,28.07130081300813,492,10189.583333333332,28.99,200.0,5.798,838
2418,Crown Royal Regal Apple,1932,44219.68,22.883385982230998,1013,11753.0,22.99,200.0,4.598,1011
3776,Jose Cuervo Especial Silver,1643,44045.57,26.79304806565064,853,9994.916666666666,25.99,200.0,5.198,877
6937,Cavit Pinot Grigio,3296,43769.04,13.871668283220176,1031,20050.666666666664,9.99,200.0,1.9980000000000002,2004
5311,Amaretto DiSaronno,1183,43341.17,36.68558823529412,680,7196.583333333333,31.99,200.0,6.398,671
4198,Sailor Jerry Spiced Navy Rum,1706,43256.939999999995,25.352561576354677,1015,10378.166666666666,24.99,200.0,4.998,911
3769,Jenkins Vodka,4732,43103.68,9.145264922870556,1491,28786.333333333332,9.49,200.0,1.8980000000000001,2463
32906,Sterling Vintners Cab Svgn C,3602,42906.98,11.878787602552416,1097,21912.166666666664,9.95,200.0,1.99,2099
6479,Clos du Bois Chard,4223,42221.77,10.015711662075299,1089,25689.916666666664,8.99,200.0,1.798,2391
1789,Jack Daniels Tennesse Fire,1787,41878.13,23.40639344262295,915,10870.916666666666,22.99,200.0,4.598,972
3668,Belvedere Polish Vodka,961,41313.39,42.99,583,5846.083333333333,42.99,200.0,8.598,522
8202,Sambuca Romana,2083,41241.17,19.807629179331304,987,12671.583333333332,17.99,200.0,3.598,1187
32831,Carpineto Dogajolo Tuscan Rd,4031,40570.69,10.158831168831169,1155,24521.916666666664,11.99,200.0,2.398,2022
8678,Banfi Chianti Clsc RSV,2842,40095.58,14.20867881548975,878,17288.833333333332,15.99,200.0,3.1980000000000004,1471
8339,The Glenlivet 12 Yr Single,932,40081.68,43.011472392638034,652,5669.666666666666,42.99,200.0,8.598,514
3238,Hendrick's Gin,1312,39782.88,30.368378378378377,740,7981.333333333333,29.99,200.0,5.998,730
11214,Caymus Cab Svgn Napa Vly,534,39733.42,73.99504504504503,222,3248.5,74.99,200.0,14.998,294
7865,Moet & Chandon Imperial,1061,39353.39,37.32258426966292,445,6454.416666666666,34.99,200.0,6.998000000000001,607
41034,Menage a Trois Red,3780,39157.16,10.577549019607844,1224,22995.0,8.99,200.0,1.798,2262
3253,Gilbeys London Dry,3133,38974.67,12.453341858482524,1173,19059.083333333332,12.49,200.0,2.498,1747
31465,Franzia Tap Chard,2399,38858.01,16.25544240400668,1198,14593.916666666666,15.99,200.0,3.1980000000000004,1351
36380,Sebastiani Znfdl Sonoma Cnty,3837,38331.63,9.990000000000002,920,23341.75,9.99,200.0,1.9980000000000002,2162
13665,Josh Cellars Chard,2948,38294.52,12.99,894,17933.666666666664,12.99,200.0,2.5980000000000003,1662
2143,Canadian Mist,2441,37761.590000000004,15.533795620437957,1096,14849.416666666666,12.99,200.0,2.5980000000000003,1512
32907,Sterling Vintners Cltn Chard,3798,37598.02,9.874191176470589,1088,23104.5,7.95,200.0,1.59,2411
5735,Malibu Rum,2877,37372.23,12.99,1114,17501.75,11.99,200.0,2.398,1709
3485,Luksusowa Potato Vodka,1680,37300.2,22.278343558282206,978,10220.0,19.99,200.0,3.9979999999999998,1011
3344,Bombay Sapphire Gin,1700,37165.0,21.845150214592277,932,10341.666666666666,19.99,200.0,3.9979999999999998,1017
18013,Cecchi Sangiovese,5269,37033.31,7.0751711026615975,1315,32053.083333333332,7.99,200.0,1.598,2833
3840,Smirnoff Raspberry Vodka,1670,36770.299999999996,22.034538706256626,943,10159.166666666666,22.99,200.0,4.598,940
5191,Fireball Cinnamon Whiskey,3678,36743.22,9.99,1544,22374.5,9.99,200.0,1.9980000000000002,2116
4225,Goslings Black Seal Bermuda,1463,36643.369999999995,25.072981715893107,711,8899.916666666666,24.99,200.0,4.998,844
7878,Allens Coffee Brandy,2315,36018.85,15.67609865470852,669,14082.916666666666,15.99,200.0,3.1980000000000004,1327
8504,R M Woodbridge Cab Svgn Cal,2801,35344.99,13.104200595829196,1007,17039.416666666664,8.99,200.0,1.798,1947
38370,Oyster Bay Svgn Bl Marlboro,2769,35305.31,12.71309552599758,827,16844.75,9.95,200.0,1.99,1840
857,Kahlua,1476,35256.24,23.90239892183288,742,8979.0,21.99,200.0,4.398,904
3982,Hornitos Reposado Tequila,1657,35192.43,21.30491712707182,905,10080.083333333332,19.99,200.0,3.9979999999999998,1004
1345,Basil Hayden Bourbon,900,35017.0,38.90263940520447,538,5475.0,37.99,200.0,7.598000000000001,537
3488,Tanqueray,1578,34688.22,22.005167930660885,923,9599.5,23.99,200.0,4.798,895
1375,Jim Beam,2368,34526.32,14.610362737015663,1213,14405.333333333332,14.49,200.0,2.898,1410
3997,Hornitos Plata Tequila,1702,34227.979999999996,20.10396303901437,974,10353.833333333332,19.99,200.0,3.9979999999999998,1018
11213,Meiomi Pnt Nr,1589,34144.11,21.379830508474573,531,9666.416666666666,19.99,200.0,3.9979999999999998,983
33149,Alamos Ridge Malbec Mendoza,3459,34131.41,9.815352112676056,1065,21042.25,8.99,200.0,1.798,2164
1220,Woodford Reserve Bourbon,1016,34109.840000000004,33.71291021671827,646,6180.666666666666,29.99,200.0,5.998,642
6349,Glen Ellen Chard RSV,4854,33929.46,6.989999999999999,1369,29528.5,6.99,200.0,1.3980000000000001,2907
3804,Svedka Vodka,3308,33052.92,9.994084411164057,1469,20123.666666666664,12.99,200.0,2.5980000000000003,1760
8691,Jose Cuervo Especial,2008,33049.92,16.50537744641193,1073,12215.333333333332,14.99,200.0,2.998,1277
2932,Jameson Black Barrel,1032,33013.68,31.99,667,6278.0,31.99,200.0,6.398,626
1868,Lagavulin Single Malt 16-Yr,449,32977.509999999995,73.50592356687898,314,2731.4166666666665,66.99,200.0,13.398,286
4330,Capt Morgan Spiced Rum 100,1182,32962.18,27.952716378162446,751,7190.5,25.99,200.0,5.198,744
29248,Toasted Head Chard,3013,32911.87,10.984318181818182,880,18329.083333333332,9.99,200.0,1.9980000000000002,1916
2646,Chivas Regal,556,32895.44,59.19,400,3382.333333333333,58.99,200.0,11.798000000000002,339
33874,Bella Sera Pinot Grigio Del,3291,32893.090000000004,9.991669449081803,1198,20020.25,12.49,200.0,2.498,1790
3879,Smirnoff 80 Proof Traveler,2668,32835.32,12.469638009049776,1326,16230.333333333332,12.99,200.0,2.5980000000000003,1581
44712,Sonoma-Cutrer Chard Sonoma,1629,32807.71,20.266923076923074,520,9909.75,21.99,200.0,4.398,949
3980,Hornitos Reposado Tequila,816,32631.84,39.99,581,4964.0,39.99,200.0,7.998000000000001,498
5312,Amaretto DiSaronno,1404,32551.96,23.368078817733988,812,8541.0,21.99,200.0,4.398,881
4066,Bacardi Oakheart Spiced Rum,1672,31792.28,19.022051282051283,936,10171.333333333332,21.99,200.0,4.398,962
18152,Banfi Centine Mntcln Tscna,3891,31728.09,8.160600858369099,932,23670.25,10.99,200.0,2.198,2075
3726,Gilbeys Vodka Traveler,6348,31692.52,4.99390625,1792,38617.0,4.99,200.0,0.9980000000000001,3934
43872,Joseph Carr Cab Svgn Napa,1604,31553.96,19.7095,560,9757.666666666666,18.99,200.0,3.798,1014
4221,Bacardi Gold Rum Traveler,1745,31392.55,17.99,882,10615.416666666666,17.99,200.0,3.598,1086
8781,Rodney Strong Cab Svgn,1840,31245.6,16.97719772403983,703,11193.333333333332,15.99,200.0,3.1980000000000004,1183
4689,Hennessy Privilege VSOP,595,30978.05,52.07771929824562,228,3619.583333333333,45.99,200.0,9.198,397
3696,Gilbeys Vodka,2928,30885.22,10.548710667689948,1303,17812.0,10.49,200.0,2.0980000000000003,1843
4245,Bacardi Superior Rum,2386,30826.14,13.264014155712841,989,14514.833333333332,11.99,200.0,2.398,1556
24325,La Crema Chard Sonoma Cst,1662,30411.379999999997,18.271007751937987,516,10110.5,15.99,200.0,3.1980000000000004,1125
22899,Simi Svgn Bl,2968,30011.32,10.152732919254658,805,18055.333333333332,14.99,200.0,2.998,1552
800,Jameson Irish Whiskey,911,29952.89,32.883750000000006,320,5541.916666666666,31.99,200.0,6.398,589
8506,Myers Original Dark Rum,904,29822.960000000003,32.99,431,5499.333333333333,29.99,200.0,5.998,606
4722,Remy Martin VSOP Cognac,744,29782.56,40.16616580310881,386,4526.0,34.99,200.0,6.998000000000001,509
16794,Freakshow Cab Svgn,1569,29720.309999999998,18.937194719471947,606,9544.75,18.99,200.0,3.798,1003
25197,Ch La Rousseliere St Estephe,198,29698.02,149.99,8,1204.5,149.99,200.0,29.998000000000005,127
2520,The Macallan 12 Yr Old,476,29521.24,62.2296694214876,363,2895.6666666666665,62.99,200.0,12.598,303
1869,Oban 14-Yr Single Malt,479,29445.21,61.56827476038338,313,2913.9166666666665,54.99,200.0,10.998000000000001,326
1545,Gentleman Jack,1006,29413.94,29.239999999999995,696,6119.833333333333,29.99,200.0,5.998,639
5105,Dr McGillicuddy's Mentholmnt,1199,29410.01,24.656666666666666,684,7293.916666666666,25.99,200.0,5.198,749
1231,Jack Daniels No 7 Black,2258,29331.420000000002,12.99,1282,13736.166666666666,12.99,200.0,2.5980000000000003,1454
2164,New Amsterdam Gin,1718,29284.82,17.048333333333332,960,10451.166666666666,16.99,200.0,3.3979999999999997,1109
35914,Stone Cellars Chard,3598,28969.02,8.104203454894433,1042,21887.833333333332,8.99,200.0,1.798,2207
6451,Columbia Crest G E Cab Svgn,2880,28854.96,10.039927007299271,959,17520.0,8.99,200.0,1.798,1974
1767,Buffalo Trace Bourbon,1152,28788.48,24.99,637,7008.0,24.99,200.0,4.998,749
3436,Bombay Dry Gin,1138,28646.62,25.23657534246575,730,6922.833333333333,26.99,200.0,5.398,716
27854,F Coppola Black Label Claret,1857,28482.39,15.951659259259257,675,11296.75,14.99,200.0,2.998,1228
4264,Capt Morgan Spiced Rum Trav,1754,28386.46,16.364458874458872,924,10670.166666666666,16.99,200.0,3.3979999999999997,1121
8111,Smirnoff 80 Proof,28544,28258.56,0.99,2064,173642.66666666666,0.99,200.0,0.198,18729
4269,Calico Jack Spiced Rum,2162,28081.38,12.988269896193772,1156,13152.166666666666,11.99,200.0,2.398,1481
2788,Laphroaig 10 Yr Single Malt,626,27948.74,44.815581395348836,430,3808.1666666666665,44.99,200.0,8.998000000000001,411
8612,Grand Marnier,458,27835.420000000002,60.97795180722892,332,2786.1666666666665,67.99,200.0,13.597999999999999,286
5101,Dr McGillicuddy's Mentholmnt,1984,27656.16,13.927100213219617,938,12069.333333333332,13.99,200.0,2.798,1314
6565,Clos du Bois Cab Svgn N Cst,2788,27615.12,9.950645812310798,991,16960.333333333332,10.99,200.0,2.198,1757
8622,Dom Perignon,190,27551.100000000002,144.34,100,1155.8333333333333,145.99,200.0,29.198000000000004,126
4678,Courvoisier VS Cognac,1197,27519.03,22.99,703,7281.75,24.99,200.0,4.998,763
26383,Buehler Chard RRV,2275,27397.25,12.115,672,13839.583333333332,15.99,200.0,3.1980000000000004,1316
8778,Bulleit Bourbon,556,27389.440000000002,49.31160804020101,398,3382.333333333333,49.99,200.0,9.998000000000001,368
11826,Cupcake Chard,3270,27359.8,8.353221884498481,987,19892.5,6.99,200.0,1.3980000000000001,2386
1921,Glenfiddich Special Rsv 12,401,27353.989999999998,68.27571428571427,280,2439.4166666666665,67.99,200.0,13.597999999999999,268
40425,Mionetto Prosecco Brut,2073,27288.31,13.3436,725,12610.75,13.99,200.0,2.798,1343
16819,H3 Horse Heaven Hills Cab Sv,2219,26614.81,12.008987341772153,474,13498.916666666666,11.99,200.0,2.398,1501
2665,Dewars White Label,1167,26608.329999999998,22.90276864728192,791,7099.25,19.99,200.0,3.9979999999999998,843
812,Jagermeister Liqueur,1176,26600.239999999998,22.721958762886594,582,7154.0,22.99,200.0,4.598,789
3549,Ketel One Vodka,1007,26542.93,26.434444444444445,576,6125.916666666666,26.99,200.0,5.398,674
1770,Jack Daniels Tennessee Fire,683,26508.170000000002,38.806192560175056,457,4154.916666666666,38.99,200.0,7.798000000000001,462
5337,Drambuie,969,26354.309999999998,27.251306532663314,597,5894.75,27.99,200.0,5.598,649
2426,The Glenlivet 15Yr FrenchOak,481,26285.190000000002,54.665000000000006,360,2926.083333333333,51.99,200.0,10.398000000000001,336
15094,Butter Chard,1853,26259.47,14.283577981651378,654,11272.416666666666,14.99,200.0,2.998,1226
4368,Capt Morgan Private Stock,772,26240.280000000002,33.99,549,4696.333333333333,32.99,200.0,6.598000000000001,534
5891,Ryans Irish Cream,1632,26095.68,15.99,965,9928.0,15.99,200.0,3.1980000000000004,1114
34134,Turning Leaf RSV Chard Cal,2870,25980.3,9.088165137614679,1090,17459.166666666664,9.99,200.0,1.9980000000000002,1870
2889,Buchanans Deluxe 12Yr Scotch,787,25963.13,32.99,163,4787.583333333333,31.99,200.0,6.398,547
8526,Chambord Royale de France,877,25813.23,29.52719008264463,605,5335.083333333333,27.99,200.0,5.598,617
11828,Cupcake Svgn Bl,3085,25813.15,8.354025695931478,934,18767.083333333332,6.99,200.0,1.3980000000000001,2317
2834,Old Smuggler P E T,1556,25718.94,16.536441495778046,829,9465.666666666666,15.99,200.0,3.1980000000000004,1088
171,Gentleman Jack,510,25694.9,50.47429319371728,382,3102.5,49.99,200.0,9.998000000000001,352
3351,Pinnacle Whipped Vodka,1504,25552.96,16.99,918,9149.333333333332,16.99,200.0,3.3979999999999997,1038
2656,Cutty Sark,1009,25543.91,25.423333333333332,630,6138.083333333333,24.99,200.0,4.998,701
5921,RumChata Liqueur,1092,25307.079999999998,23.282786421499292,707,6643.0,21.99,200.0,4.398,777
14706,Cupcake Prosecco,2600,25282.5,9.966590636254502,833,15816.666666666666,8.99,200.0,1.798,1876
1269,Jeffersons Bourbon,937,25221.629999999997,26.911221864951766,622,5700.083333333333,25.99,200.0,5.198,662
24829,Cecchi Chianti Classico,2278,25188.22,11.10957671957672,945,13857.833333333332,11.99,200.0,2.398,1520
38899,L Martini Cab Svgn Sonoma,1914,24927.86,13.06133058984911,729,11643.5,12.99,200.0,2.5980000000000003,1339
8746,Cavit Pinot Grigio,3538,24812.62,7.02960396039604,1010,21522.833333333332,6.99,200.0,1.3980000000000001,2482
24379,Madison's Ranch Cab Svgn,1909,24797.91,12.99,470,11613.083333333332,12.99,200.0,2.5980000000000003,1337
13430,Agua de Piedra Malbec Selccn,2227,24613.73,11.055632458233891,838,13547.583333333332,11.99,200.0,2.398,1503
14672,Duckhorn Decoy Cab Svgn,1153,24582.07,22.765111111111107,405,7014.083333333333,21.99,200.0,4.398,799
782,Remy Martin 1738 Accord Ryl,469,24530.31,53.47039215686275,204,2853.083333333333,54.99,200.0,10.998000000000001,322
28147,Kris Pnt Grigio Alto Adige,1921,24528.79,12.751973875181424,689,11686.083333333332,10.99,200.0,2.198,1458
4174,Kraken Black Spiced Rum,896,24471.039999999997,27.348280254777066,628,5450.666666666666,29.99,200.0,5.998,603
12771,Joel Gott Cab Svgn 815,1771,24469.29,13.812916666666668,672,10773.583333333332,12.99,200.0,2.5980000000000003,1288
32826,Rombauer Carneros Chard,698,24300.5,34.72204819277109,249,4246.166666666666,34.99,200.0,6.998000000000001,493
1634,The Famous Grouse,699,24225.01,35.62594470046083,434,4252.25,29.99,200.0,5.998,533
40545,Whitehaven Svgn Bl Marlboro,1613,24178.87,14.990000000000002,572,9812.416666666666,14.99,200.0,2.998,1144
32924,Silverado Cab Svgn Napa,559,24068.41,43.105226337448556,243,3400.583333333333,44.99,200.0,8.998000000000001,389
4437,Mount Gay Eclipse,615,23693.850000000002,38.70232876712329,438,3741.25,30.99,200.0,6.198,491
1956,Balvenie 12 Yr Doublewood S,395,23693.05,60.03067796610169,295,2402.9166666666665,53.99,200.0,10.798000000000002,298
42764,14 Hands Cab Svgn Wash,2138,23631.14,11.18209726443769,658,13006.166666666666,8.95,200.0,1.79,1705
5315,B & B Liqueur Dom,932,23594.68,25.354238410596025,604,5669.666666666666,28.99,200.0,5.798,625
6725,Franzia Crisp White Tap,1623,23546.77,14.567167019027485,946,9873.25,14.99,200.0,2.998,1148
2645,Chivas Regal,738,23476.62,31.791556420233462,514,4489.5,31.99,200.0,6.398,530
4673,Hennessy VS Cognac,335,23446.649999999998,69.99,206,2037.9166666666665,69.99,200.0,13.998,241
2492,Crown Royal Hand Slct Barrel,426,23425.739999999998,54.99,35,2591.5,54.99,200.0,10.998000000000001,307
44547,Silver Oak Cab Svgn Alex Vly,333,23331.67,70.15556291390729,151,2025.75,74.99,200.0,14.998,232
35472,R M Woodbridge Pnt Grigio,1836,23285.64,12.937873799725653,729,11169.0,8.99,200.0,1.798,1576
1278,Jim Beam Black,663,23232.370000000003,35.05172839506173,486,4033.25,35.99,200.0,7.198,473
6574,Franzia Tap Wh Znfdl Cal,1517,23217.83,15.325990888382687,878,9228.416666666666,14.99,200.0,2.998,1110
597,Baileys Irish Cream,826,23119.739999999998,27.99,492,5024.833333333333,27.99,200.0,5.598,599
8626,Ezra Brooks,1205,22975.949999999997,19.193125,768,7330.416666666666,15.99,200.0,3.1980000000000004,958
43223,Ch Beauchene Cotes du Rhone,2157,22902.71,11.008677918424754,711,13121.75,8.99,200.0,1.798,1709
1892,Yukon Jack,23121,22889.79,0.99,2016,140652.75,0.99,200.0,0.198,16857
27351,Almaden Chard Cal B/B,1317,22772.829999999998,17.388252184769037,801,8011.75,17.99,200.0,3.598,944
8107,Wild Turkey 101,588,22759.120000000003,38.70359223300971,412,3577.0,36.99,200.0,7.398000000000001,440
8670,Arrow Coffee Brandy,1914,22757.86,11.915614489003882,773,11643.5,11.49,200.0,2.298,1424
44038,Barefoot Pnt Grigio Cal,2036,22578.64,11.092310231023102,909,12385.666666666666,8.79,200.0,1.758,1679
14622,La Marca Prosecco,1620,22538.8,13.946454121306376,643,9855.0,12.99,200.0,2.5980000000000003,1232
2756,Jameson Caskmates,749,22462.51,29.99,537,4556.416666666666,29.99,200.0,5.998,551
10058,F Coppola Dmd Ivry Cab Svgn,1544,22375.56,14.570145985401458,685,9392.666666666666,13.99,200.0,2.798,1159
35913,Stone Cellars Cab Svgn,2765,22281.35,8.078148873653282,1021,16820.416666666664,8.99,200.0,1.798,1934
3612,Taaka Vodka,2448,22253.52,9.147407407407409,1080,14892.0,9.99,200.0,1.9980000000000002,1727
34133,Turning Leaf RSV Cab Svgn,2439,22105.61,9.092490421455938,1044,14837.25,9.99,200.0,1.9980000000000002,1723
3694,Stolichnaya Razberi,1219,22075.809999999998,18.086681096681097,693,7415.583333333333,16.99,200.0,3.3979999999999997,934
2767,Johnnie Walker Blue Label,103,22058.97,214.5967415730337,89,626.5833333333333,189.99,200.0,37.998000000000005,81
5491,Rumpleminze,11027,21943.73,1.9900000000000002,1697,67080.91666666666,1.99,200.0,0.398,8211
29169,Franzia Tap Merlot,1351,21856.49,16.192325581395348,860,8218.583333333332,15.99,200.0,3.1980000000000004,1014
4429,Capt Morgan Silver Spicd Rum,955,21785.449999999997,22.795111821086262,626,5809.583333333333,22.99,200.0,4.598,711
4265,Capt Morgan Spiced Rum,1982,21782.18,10.99,1188,12057.166666666666,10.99,200.0,2.198,1481
3529,U V Vodka,1540,21780.6,14.205568862275449,835,9368.333333333332,13.99,200.0,2.798,1157
567,Ketel One Vodka,750,21742.5,28.99,344,4562.5,28.99,200.0,5.798,561
8358,Bacardi 151 Proof,1087,21729.129999999997,19.99,655,6612.583333333333,19.99,200.0,3.9979999999999998,813
3960,Tortilla Gold Tequila Liquer,1570,21724.3,13.847962697274033,697,9550.833333333332,11.99,200.0,2.398,1262
19948,Josh Cellars Pnt Nr,1351,21639.49,16.04298013245033,453,8218.583333333332,15.99,200.0,3.1980000000000004,1014
28947,R M Woodbridge Merlot Cal,1737,21604.63,12.940468540829988,747,10566.75,8.99,200.0,1.798,1533
6256,Sutter Home Chard,2685,21541.59,8.064674556213017,1014,16333.75,9.99,200.0,1.9980000000000002,1808
25269,R Mondavi Cab Svgn Pvt Sel,2388,21518.12,9.01179176755448,826,14527.0,7.99,200.0,1.598,1907
32908,Sterling Vintners Cltn Merlo,1804,21496.96,11.88203778677463,741,10974.333333333332,9.95,200.0,1.99,1485
4153,Jenkins Rum,1772,21391.78,12.088729792147806,866,10779.666666666666,11.99,200.0,2.398,1341
6918,Franzia Tap Cab Svgn,1312,21232.88,16.214076281287248,839,7981.333333333333,15.99,200.0,3.1980000000000004,999
4218,Sailor Jerry Spiced Navy Rum,1236,21209.64,17.181812865497076,855,7519.0,16.99,200.0,3.3979999999999997,941
8498,R M Woodbridge Svgn Bl Cal,1644,21029.56,13.006949152542372,767,10001.0,8.99,200.0,1.798,1492
43434,Phillips Earthquake Cab Svgn,814,21023.86,25.845721393034825,402,4951.833333333333,25.99,200.0,5.198,617
3456,Tanqueray Sterling Vodka,964,20990.36,21.74,448,5864.333333333333,18.99,200.0,3.798,786
1465,Woodford Rsv Bourbon,1375,20923.25,15.313821339950373,806,8364.583333333332,14.99,200.0,2.998,1056
305,Crown Royal Canadian Whisky,746,20880.54,27.99,463,4538.166666666666,27.99,200.0,5.598,569
6857,Sutter Home Wh Znfdl,2570,20786.46,8.140290872617854,997,15634.166666666666,9.99,200.0,1.9980000000000002,1769
2973,Eagle Rare Single Barrel Bo,743,20742.57,27.90035856573705,502,4519.916666666666,29.99,200.0,5.998,549
2517,Balvenie 14 Yr Caribean Cask,303,20730.969999999998,68.52617021276596,235,1843.25,68.99,200.0,13.798,231
8451,Cruzan Aged Dark Rum,1213,20698.87,17.083915343915343,756,7379.083333333333,16.99,200.0,3.3979999999999997,932
8462,Frangelico Hazelnut Liqueur,837,20679.629999999997,24.715862068965514,580,5091.75,24.99,200.0,4.998,638
6281,Franzia Sunset Blush Tap,1426,20619.74,14.551707035755479,867,8674.833333333332,14.99,200.0,2.998,1076
32648,Beringer Classic Wh Znfdl,1820,20599.8,11.842713178294574,774,11071.666666666666,7.99,200.0,1.598,1665
3938,Stolichnaya,1137,20540.629999999997,18.07157894736842,760,6916.75,16.99,200.0,3.3979999999999997,902
3706,Pinnacle Citrus Vodka,1202,20421.98,16.99,773,7312.166666666666,16.99,200.0,3.3979999999999997,928
3234,Hendrick's Gin,307,20350.93,66.52586497890294,237,1867.5833333333333,62.99,200.0,12.598,244
40096,Black Box Cab Svgn,846,20345.539999999997,24.863417721518985,553,5146.5,16.99,200.0,3.3979999999999997,778
27461,Ecco Domani Pnt Grigio Venez,2074,20345.26,9.805201192250372,671,12616.833333333332,8.99,200.0,1.798,1675
12220,Angeline Pnt Nr,2055,20301.41,10.311970705725699,751,12501.25,12.99,200.0,2.5980000000000003,1387
18347,Banfi Pnt Grigio San Angelo,1433,20266.67,14.200862619808307,626,8717.416666666666,14.99,200.0,2.998,1078
2723,J & B Rare,588,20234.12,34.43303797468355,395,3577.0,29.99,200.0,5.998,488
5153,Fireball Cinn Whisky Trav,1261,20163.39,15.99,766,7671.083333333333,15.99,200.0,3.1980000000000004,980
38133,Il Bastardo Sangiovese Tosc,2851,20155.49,7.088720292504571,1094,17343.583333333332,6.99,200.0,1.3980000000000001,2228
6249,Rodney Strong Chard,1543,20080.57,13.028402457757297,651,9386.583333333332,11.99,200.0,2.398,1251
5356,Kahlua,2008,20059.920000000002,9.99,1161,12215.333333333332,9.99,200.0,1.9980000000000002,1564
1396,Old Crow,1280,20047.2,15.684334650856389,759,7786.666666666666,15.99,200.0,3.1980000000000004,987
38888,Justin Cab Svgn Paso Robles,709,20007.91,28.215903614457833,332,4313.083333333333,27.99,200.0,5.598,555
3680,Stolichnaya Ohranj,745,19925.55,26.73020618556701,485,4532.083333333333,24.99,200.0,4.998,602
8066,DeKuyper Triple Sec,2159,19754.41,9.176528497409327,965,13133.916666666666,8.99,200.0,1.798,1709
6595,Bogle Merlot,1819,19710.81,11.10373092926491,721,11065.583333333332,6.95,200.0,1.3900000000000001,1784
3050,Bowman Vodka,2185,19643.15,8.99,966,13292.083333333332,8.99,200.0,1.798,1720
2531,WhistlePig 10 Yr Old Rye,282,19625.18,69.63532019704434,203,1715.5,63.99,200.0,12.798000000000002,232
21985,Menage a Trois Midnight,1681,19594.87,11.675037783375315,794,10226.083333333332,10.99,200.0,2.198,1364
1358,Knob Creek Bourbon,316,19593.84,62.00872659176031,267,1922.3333333333333,64.99,200.0,12.998,243
3637,Zhenka Vodka Plastic,3701,19578.29,5.29,1547,22514.416666666664,5.29,200.0,1.058,2918
5447,Jagermeister Liqueur,1941,19390.59,9.99,1116,11807.75,9.99,200.0,1.9980000000000002,1538
8472,1800 Silver Tequila,739,19355.61,26.248555133079847,526,4495.583333333333,20.99,200.0,4.1979999999999995,654
19848,Carnivor Cab Svgn,1789,19311.83,10.78621271076524,771,10883.083333333332,9.99,200.0,1.9980000000000002,1476
44334,Noble Vines 337 Cab Svgn,1600,19280.0,12.100754414125202,623,9733.333333333332,11.99,200.0,2.398,1274
8441,Baileys Irish Cream,1537,19197.13,12.49,758,9350.083333333332,12.49,200.0,2.498,1224
5661,Dr McGillicuddy's Root Beer,1378,19180.22,13.9169588313413,753,8382.833333333332,13.99,200.0,2.798,1095
1378,Jim Beam,2015,19122.35,9.49,1299,12257.916666666666,9.49,200.0,1.8980000000000001,1607
7345,M & R Asti,1898,19120.02,10.09655737704918,732,11546.166666666666,13.99,200.0,2.798,1285
807,Jim Beam,1051,19035.489999999998,18.14891472868217,516,6393.583333333333,19.99,200.0,3.9979999999999998,800
